age;educ;insch;male;nkids;married;hours_c
23;none;False;True;1;False;1721.4780751171797
23;none;False;True;1;True;1829.0431630582266
23;none;False;True;2;False;1675.242675692136
23;none;False;True;2;True;1782.8077636331827
23;none;False;True;3;False;1592.461668042598
23;none;False;True;3;True;1700.0267559836448
23;none;False;True;4;False;1592.461668042598
23;none;False;True;4;True;1700.0267559836448
23;none;False;True;5;False;1592.461668042598
23;none;False;True;5;True;1700.0267559836448
23;none;False;True;6;False;1592.461668042598
23;none;False;True;6;True;1700.0267559836448
23;none;False;True;7;False;1592.461668042598
23;none;False;True;7;True;1700.0267559836448
23;none;True;False;0;False;1183.7231494086836
23;none;True;False;0;True;1316.1281094594274
23;none;True;False;1;False;1084.4904468318393
23;none;True;False;1;True;1216.895406882583
23;none;True;False;2;False;1445.8736567609012
23;none;True;False;2;True;1578.278616811645
23;none;True;False;3;False;1204.644312187525
23;none;True;False;3;True;1337.0492722382687
23;none;True;False;4;False;1204.644312187525
23;none;True;False;4;True;1337.0492722382687
23;none;True;False;5;False;1204.644312187525
23;none;True;False;5;True;1337.0492722382687
23;none;True;False;6;False;1204.644312187525
23;none;True;False;6;True;1337.0492722382687
23;none;True;False;7;False;1204.644312187525
23;none;True;False;7;True;1337.0492722382687
23;none;True;True;0;False;1183.7231494086836
23;none;True;True;0;True;1316.1281094594274
23;none;True;True;1;False;1084.4904468318393
23;none;True;True;1;True;1216.895406882583
23;none;True;True;2;False;1445.8736567609012
23;none;True;True;2;True;1578.278616811645
23;none;True;True;3;False;1204.644312187525
23;none;True;True;3;True;1337.0492722382687
23;none;True;True;4;False;1204.644312187525
23;none;True;True;4;True;1337.0492722382687
23;none;True;True;5;False;1204.644312187525
23;none;True;True;5;True;1337.0492722382687
23;none;True;True;6;False;1204.644312187525
23;none;True;True;6;True;1337.0492722382687
23;none;True;True;7;False;1204.644312187525
23;none;True;True;7;True;1337.0492722382687
23;uni;False;False;0;False;1625.1154043122226
23;uni;False;False;0;True;1634.245595442738
23;uni;False;False;1;False;1586.4175417499198
23;uni;False;False;1;True;1595.5477328804352
23;uni;False;False;2;False;1590.5636889448224
23;uni;False;False;2;True;1599.6938800753378
23;uni;False;False;3;False;1756.45265362652
23;uni;False;False;3;True;1765.5828447570354
23;uni;False;False;4;False;1756.45265362652
23;uni;False;False;4;True;1765.5828447570354
23;uni;False;False;5;False;1756.45265362652
23;uni;False;False;5;True;1765.5828447570354
23;uni;False;False;6;False;1756.45265362652
23;uni;False;False;6;True;1765.5828447570354
23;uni;False;False;7;False;1756.45265362652
23;uni;False;False;7;True;1765.5828447570354
23;uni;False;True;0;False;1625.1154043122226
23;uni;False;True;0;True;1634.245595442738
23;uni;False;True;1;False;1586.4175417499198
23;uni;False;True;1;True;1595.5477328804352
23;uni;False;True;2;False;1590.5636889448224
23;uni;False;True;2;True;1599.6938800753378
23;uni;False;True;3;False;1756.45265362652
23;uni;False;True;3;True;1765.5828447570354
23;uni;False;True;4;False;1756.45265362652
23;uni;False;True;4;True;1765.5828447570354
23;uni;False;True;5;False;1756.45265362652
23;uni;False;True;5;True;1765.5828447570354
23;uni;False;True;6;False;1756.45265362652
23;uni;False;True;6;True;1765.5828447570354
23;uni;False;True;7;False;1756.45265362652
23;uni;False;True;7;True;1765.5828447570354
23;uni;True;False;0;False;1183.7231494086836
23;uni;True;False;0;True;1316.1281094594274
23;uni;True;False;1;False;1084.4904468318393
23;uni;True;False;1;True;1216.895406882583
23;uni;True;False;2;False;1445.8736567609012
23;uni;True;False;2;True;1578.278616811645
23;uni;True;False;3;False;1204.644312187525
23;uni;True;False;3;True;1337.0492722382687
23;uni;True;False;4;False;1204.644312187525
23;uni;True;False;4;True;1337.0492722382687
23;uni;True;False;5;False;1204.644312187525
23;uni;True;False;5;True;1337.0492722382687
23;uni;True;False;6;False;1204.644312187525
23;uni;True;False;6;True;1337.0492722382687
23;uni;True;False;7;False;1204.644312187525
23;uni;True;False;7;True;1337.0492722382687
23;uni;True;True;0;False;1183.7231494086836
23;uni;True;True;0;True;1316.1281094594274
23;uni;True;True;1;False;1084.4904468318393
23;uni;True;True;1;True;1216.895406882583
23;uni;True;True;2;False;1445.8736567609012
23;uni;True;True;2;True;1578.278616811645
23;uni;True;True;3;False;1204.644312187525
23;uni;True;True;3;True;1337.0492722382687
23;uni;True;True;4;False;1204.644312187525
23;uni;True;True;4;True;1337.0492722382687
23;uni;True;True;5;False;1204.644312187525
23;uni;True;True;5;True;1337.0492722382687
23;uni;True;True;6;False;1204.644312187525
23;uni;True;True;6;True;1337.0492722382687
23;uni;True;True;7;False;1204.644312187525
23;uni;True;True;7;True;1337.0492722382687
24;dec;False;False;0;False;1810.527470181694
24;dec;False;False;0;True;1823.1392007795446
24;dec;False;False;1;False;1734.876525487617
24;dec;False;False;1;True;1747.4882560854676
24;dec;False;False;2;False;1662.5668604729108
24;dec;False;False;2;True;1675.1785910707613
24;dec;False;False;3;False;1704.1091623569394
24;dec;False;False;3;True;1716.7208929547899
24;dec;False;False;4;False;1704.1091623569394
24;dec;False;False;4;True;1716.7208929547899
24;dec;False;False;5;False;1704.1091623569394
24;dec;False;False;5;True;1716.7208929547899
24;dec;False;False;6;False;1704.1091623569394
24;dec;False;False;6;True;1716.7208929547899
24;dec;False;False;7;False;1704.1091623569394
24;dec;False;False;7;True;1716.7208929547899
24;dec;False;True;0;False;1810.527470181694
24;dec;False;True;0;True;1823.1392007795446
24;dec;False;True;1;False;1734.876525487617
24;dec;False;True;1;True;1747.4882560854676
24;dec;False;True;2;False;1662.5668604729108
24;dec;False;True;2;True;1675.1785910707613
24;dec;False;True;3;False;1704.1091623569394
24;dec;False;True;3;True;1716.7208929547899
24;dec;False;True;4;False;1704.1091623569394
24;dec;False;True;4;True;1716.7208929547899
24;dec;False;True;5;False;1704.1091623569394
24;dec;False;True;5;True;1716.7208929547899
24;dec;False;True;6;False;1704.1091623569394
24;dec;False;True;6;True;1716.7208929547899
24;dec;False;True;7;False;1704.1091623569394
24;dec;False;True;7;True;1716.7208929547899
24;dec;True;False;0;False;1216.9307288151417
24;dec;True;False;0;True;1349.3356888658855
24;dec;True;False;1;False;1117.6980262382974
24;dec;True;False;1;True;1250.1029862890412
24;dec;True;False;2;False;1479.0812361673593
24;dec;True;False;2;True;1611.486196218103
24;dec;True;False;3;False;1237.851891593983
24;dec;True;False;3;True;1370.2568516447268
24;dec;True;False;4;False;1237.851891593983
24;dec;True;False;4;True;1370.2568516447268
24;dec;True;False;5;False;1237.851891593983
24;dec;True;False;5;True;1370.2568516447268
24;dec;True;False;6;False;1237.851891593983
24;dec;True;False;6;True;1370.2568516447268
24;dec;True;False;7;False;1237.851891593983
24;dec;True;False;7;True;1370.2568516447268
24;dec;True;True;0;False;1216.9307288151417
24;dec;True;True;0;True;1349.3356888658855
24;dec;True;True;1;False;1117.6980262382974
24;dec;True;True;1;True;1250.1029862890412
24;dec;True;True;2;False;1479.0812361673593
24;dec;True;True;2;True;1611.486196218103
24;dec;True;True;3;False;1237.851891593983
24;dec;True;True;3;True;1370.2568516447268
24;dec;True;True;4;False;1237.851891593983
24;dec;True;True;4;True;1370.2568516447268
24;dec;True;True;5;False;1237.851891593983
24;dec;True;True;5;True;1370.2568516447268
24;dec;True;True;6;False;1237.851891593983
24;dec;True;True;6;True;1370.2568516447268
24;dec;True;True;7;False;1237.851891593983
24;dec;True;True;7;True;1370.2568516447268
24;des;False;False;0;False;1496.580240546989
24;des;False;False;0;True;1665.2012257461104
24;des;False;False;1;False;1562.0404644477833
24;des;False;False;1;True;1730.6614496469047
24;des;False;False;2;False;1603.1241560469637
24;des;False;False;2;True;1771.745141246085
24;des;False;False;3;False;1789.561683058854
24;des;False;False;3;True;1958.1826682579754
24;des;False;False;4;False;1789.561683058854
24;des;False;False;4;True;1958.1826682579754
24;des;False;False;5;False;1789.561683058854
24;des;False;False;5;True;1958.1826682579754
24;des;False;False;6;False;1789.561683058854
24;des;False;False;6;True;1958.1826682579754
24;des;False;False;7;False;1789.561683058854
24;des;False;False;7;True;1958.1826682579754
24;des;False;True;0;False;1496.580240546989
24;des;False;True;0;True;1665.2012257461104
24;des;False;True;1;False;1562.0404644477833
24;des;False;True;1;True;1730.6614496469047
24;des;False;True;2;False;1603.1241560469637
24;des;False;True;2;True;1771.745141246085
24;des;False;True;3;False;1789.561683058854
24;des;False;True;3;True;1958.1826682579754
24;des;False;True;4;False;1789.561683058854
24;des;False;True;4;True;1958.1826682579754
24;des;False;True;5;False;1789.561683058854
24;des;False;True;5;True;1958.1826682579754
24;des;False;True;6;False;1789.561683058854
24;des;False;True;6;True;1958.1826682579754
24;des;False;True;7;False;1789.561683058854
24;des;False;True;7;True;1958.1826682579754
24;des;True;False;0;False;1216.9307288151417
24;des;True;False;0;True;1349.3356888658855
24;des;True;False;1;False;1117.6980262382974
24;des;True;False;1;True;1250.1029862890412
24;des;True;False;2;False;1479.0812361673593
24;des;True;False;2;True;1611.486196218103
24;des;True;False;3;False;1237.851891593983
24;des;True;False;3;True;1370.2568516447268
24;des;True;False;4;False;1237.851891593983
24;des;True;False;4;True;1370.2568516447268
24;des;True;False;5;False;1237.851891593983
24;des;True;False;5;True;1370.2568516447268
24;des;True;False;6;False;1237.851891593983
24;des;True;False;6;True;1370.2568516447268
24;des;True;False;7;False;1237.851891593983
24;des;True;False;7;True;1370.2568516447268
24;des;True;True;0;False;1216.9307288151417
24;des;True;True;0;True;1349.3356888658855
24;des;True;True;1;False;1117.6980262382974
24;des;True;True;1;True;1250.1029862890412
24;des;True;True;2;False;1479.0812361673593
24;des;True;True;2;True;1611.486196218103
24;des;True;True;3;False;1237.851891593983
24;des;True;True;3;True;1370.2568516447268
24;des;True;True;4;False;1237.851891593983
24;des;True;True;4;True;1370.2568516447268
24;des;True;True;5;False;1237.851891593983
24;des;True;True;5;True;1370.2568516447268
24;des;True;True;6;False;1237.851891593983
24;des;True;True;6;True;1370.2568516447268
24;des;True;True;7;False;1237.851891593983
24;des;True;True;7;True;1370.2568516447268
24;none;False;False;0;False;1920.9250058583232
24;none;False;False;0;True;2028.49009379937
24;none;False;False;1;False;1734.2918702932664
24;none;False;False;1;True;1841.8569582343132
24;none;False;False;2;False;1688.0564708682225
24;none;False;False;2;True;1795.6215588092693
24;none;False;False;3;False;1605.2754632186843
24;none;False;False;3;True;1712.8405511597311
24;none;False;False;4;False;1605.2754632186843
24;none;False;False;4;True;1712.8405511597311
24;none;False;False;5;False;1605.2754632186843
24;none;False;False;5;True;1712.8405511597311
24;none;False;False;6;False;1605.2754632186843
24;none;False;False;6;True;1712.8405511597311
24;none;False;False;7;False;1605.2754632186843
24;none;False;False;7;True;1712.8405511597311
24;none;False;True;0;False;1920.9250058583232
24;none;False;True;0;True;2028.49009379937
24;none;False;True;1;False;1734.2918702932664
24;none;False;True;1;True;1841.8569582343132
24;none;False;True;2;False;1688.0564708682225
24;none;False;True;2;True;1795.6215588092693
24;none;False;True;3;False;1605.2754632186843
24;none;False;True;3;True;1712.8405511597311
24;none;False;True;4;False;1605.2754632186843
24;none;False;True;4;True;1712.8405511597311
24;none;False;True;5;False;1605.2754632186843
24;none;False;True;5;True;1712.8405511597311
24;none;False;True;6;False;1605.2754632186843
24;none;False;True;6;True;1712.8405511597311
24;none;False;True;7;False;1605.2754632186843
24;none;False;True;7;True;1712.8405511597311
24;none;True;False;0;False;1216.9307288151417
24;none;True;False;0;True;1349.3356888658855
24;none;True;False;1;False;1117.6980262382974
24;none;True;False;1;True;1250.1029862890412
24;none;True;False;2;False;1479.0812361673593
24;none;True;False;2;True;1611.486196218103
24;none;True;False;3;False;1237.851891593983
24;none;True;False;3;True;1370.2568516447268
24;none;True;False;4;False;1237.851891593983
24;none;True;False;4;True;1370.2568516447268
24;none;True;False;5;False;1237.851891593983
24;none;True;False;5;True;1370.2568516447268
24;none;True;False;6;False;1237.851891593983
24;none;True;False;6;True;1370.2568516447268
24;none;True;False;7;False;1237.851891593983
24;none;True;False;7;True;1370.2568516447268
24;none;True;True;0;False;1216.9307288151417
24;none;True;True;0;True;1349.3356888658855
24;none;True;True;1;False;1117.6980262382974
24;none;True;True;1;True;1250.1029862890412
24;none;True;True;2;False;1479.0812361673593
24;none;True;True;2;True;1611.486196218103
24;none;True;True;3;False;1237.851891593983
24;none;True;True;3;True;1370.2568516447268
24;none;True;True;4;False;1237.851891593983
24;none;True;True;4;True;1370.2568516447268
24;none;True;True;5;False;1237.851891593983
24;none;True;True;5;True;1370.2568516447268
24;none;True;True;6;False;1237.851891593983
24;none;True;True;6;True;1370.2568516447268
24;none;True;True;7;False;1237.851891593983
24;none;True;True;7;True;1370.2568516447268
24;uni;False;False;0;False;1653.8724703229072
24;uni;False;False;0;True;1663.0026614534227
24;uni;False;False;1;False;1615.1746077606044
24;uni;False;False;1;True;1624.3047988911198
24;uni;False;False;2;False;1619.3207549555068
24;uni;False;False;2;True;1628.4509460860222
24;uni;False;False;3;False;1785.2097196372047
24;uni;False;False;3;True;1794.33991076772
24;uni;False;False;4;False;1785.2097196372047
24;uni;False;False;4;True;1794.33991076772
24;uni;False;False;5;False;1785.2097196372047
24;uni;False;False;5;True;1794.33991076772
24;uni;False;False;6;False;1785.2097196372047
24;uni;False;False;6;True;1794.33991076772
24;uni;False;False;7;False;1785.2097196372047
24;uni;False;False;7;True;1794.33991076772
24;uni;False;True;0;False;1653.8724703229072
24;uni;False;True;0;True;1663.0026614534227
24;uni;False;True;1;False;1615.1746077606044
24;uni;False;True;1;True;1624.3047988911198
24;uni;False;True;2;False;1619.3207549555068
24;uni;False;True;2;True;1628.4509460860222
24;uni;False;True;3;False;1785.2097196372047
24;uni;False;True;3;True;1794.33991076772
24;uni;False;True;4;False;1785.2097196372047
24;uni;False;True;4;True;1794.33991076772
24;uni;False;True;5;False;1785.2097196372047
24;uni;False;True;5;True;1794.33991076772
24;uni;False;True;6;False;1785.2097196372047
24;uni;False;True;6;True;1794.33991076772
24;uni;False;True;7;False;1785.2097196372047
24;uni;False;True;7;True;1794.33991076772
24;uni;True;False;0;False;1216.9307288151417
24;uni;True;False;0;True;1349.3356888658855
24;uni;True;False;1;False;1117.6980262382974
24;uni;True;False;1;True;1250.1029862890412
24;uni;True;False;2;False;1479.0812361673593
24;uni;True;False;2;True;1611.486196218103
24;uni;True;False;3;False;1237.851891593983
24;uni;True;False;3;True;1370.2568516447268
24;uni;True;False;4;False;1237.851891593983
24;uni;True;False;4;True;1370.2568516447268
24;uni;True;False;5;False;1237.851891593983
24;uni;True;False;5;True;1370.2568516447268
24;uni;True;False;6;False;1237.851891593983
24;uni;True;False;6;True;1370.2568516447268
24;uni;True;False;7;False;1237.851891593983
24;uni;True;False;7;True;1370.2568516447268
24;uni;True;True;0;False;1216.9307288151417
24;uni;True;True;0;True;1349.3356888658855
24;uni;True;True;1;False;1117.6980262382974
24;uni;True;True;1;True;1250.1029862890412
24;uni;True;True;2;False;1479.0812361673593
24;uni;True;True;2;True;1611.486196218103
24;uni;True;True;3;False;1237.851891593983
24;uni;True;True;3;True;1370.2568516447268
24;uni;True;True;4;False;1237.851891593983
24;uni;True;True;4;True;1370.2568516447268
24;uni;True;True;5;False;1237.851891593983
24;uni;True;True;5;True;1370.2568516447268
24;uni;True;True;6;False;1237.851891593983
24;uni;True;True;6;True;1370.2568516447268
24;uni;True;True;7;False;1237.851891593983
24;uni;True;True;7;True;1370.2568516447268
25;dec;False;False;0;False;1830.121651003863
25;dec;False;False;0;True;1842.7333816017135
25;dec;False;False;1;False;1754.470706309786
25;dec;False;False;1;True;1767.0824369076365
25;dec;False;False;2;False;1682.1610412950797
25;dec;False;False;2;True;1694.7727718929302
25;dec;False;False;3;False;1723.7033431791083
25;dec;False;False;3;True;1736.3150737769588
25;dec;False;False;4;False;1723.7033431791083
25;dec;False;False;4;True;1736.3150737769588
25;dec;False;False;5;False;1723.7033431791083
25;dec;False;False;5;True;1736.3150737769588
25;dec;False;False;6;False;1723.7033431791083
25;dec;False;False;6;True;1736.3150737769588
25;dec;False;False;7;False;1723.7033431791083
25;dec;False;False;7;True;1736.3150737769588
25;dec;False;True;0;False;1830.121651003863
25;dec;False;True;0;True;1842.7333816017135
25;dec;False;True;1;False;1754.470706309786
25;dec;False;True;1;True;1767.0824369076365
25;dec;False;True;2;False;1682.1610412950797
25;dec;False;True;2;True;1694.7727718929302
25;dec;False;True;3;False;1723.7033431791083
25;dec;False;True;3;True;1736.3150737769588
25;dec;False;True;4;False;1723.7033431791083
25;dec;False;True;4;True;1736.3150737769588
25;dec;False;True;5;False;1723.7033431791083
25;dec;False;True;5;True;1736.3150737769588
25;dec;False;True;6;False;1723.7033431791083
25;dec;False;True;6;True;1736.3150737769588
25;dec;False;True;7;False;1723.7033431791083
25;dec;False;True;7;True;1736.3150737769588
25;dec;True;False;0;False;1250.1383082215998
25;dec;True;False;0;True;1382.5432682723435
25;dec;True;False;1;False;1150.9056056447555
25;dec;True;False;1;True;1283.3105656954992
25;dec;True;False;2;False;1512.2888155738174
25;dec;True;False;2;True;1644.693775624561
25;dec;True;False;3;False;1271.0594710004411
25;dec;True;False;3;True;1403.4644310511849
25;dec;True;False;4;False;1271.0594710004411
25;dec;True;False;4;True;1403.4644310511849
25;dec;True;False;5;False;1271.0594710004411
25;dec;True;False;5;True;1403.4644310511849
25;dec;True;False;6;False;1271.0594710004411
25;dec;True;False;6;True;1403.4644310511849
25;dec;True;False;7;False;1271.0594710004411
25;dec;True;False;7;True;1403.4644310511849
25;dec;True;True;0;False;1250.1383082215998
25;dec;True;True;0;True;1382.5432682723435
25;dec;True;True;1;False;1150.9056056447555
25;dec;True;True;1;True;1283.3105656954992
25;dec;True;True;2;False;1512.2888155738174
25;dec;True;True;2;True;1644.693775624561
25;dec;True;True;3;False;1271.0594710004411
25;dec;True;True;3;True;1403.4644310511849
25;dec;True;True;4;False;1271.0594710004411
25;dec;True;True;4;True;1403.4644310511849
25;dec;True;True;5;False;1271.0594710004411
25;dec;True;True;5;True;1403.4644310511849
25;dec;True;True;6;False;1271.0594710004411
25;dec;True;True;6;True;1403.4644310511849
25;dec;True;True;7;False;1271.0594710004411
25;dec;True;True;7;True;1403.4644310511849
25;des;False;False;0;False;1517.1127180338199
25;des;False;False;0;True;1685.7337032329413
25;des;False;False;1;False;1582.5729419346142
25;des;False;False;1;True;1751.1939271337355
25;des;False;False;2;False;1623.6566335337945
25;des;False;False;2;True;1792.277618732916
25;des;False;False;3;False;1810.0941605456849
25;des;False;False;3;True;1978.7151457448063
25;des;False;False;4;False;1810.0941605456849
25;des;False;False;4;True;1978.7151457448063
25;des;False;False;5;False;1810.0941605456849
25;des;False;False;5;True;1978.7151457448063
25;des;False;False;6;False;1810.0941605456849
25;des;False;False;6;True;1978.7151457448063
25;des;False;False;7;False;1810.0941605456849
25;des;False;False;7;True;1978.7151457448063
25;des;False;True;0;False;1517.1127180338199
25;des;False;True;0;True;1685.7337032329413
25;des;False;True;1;False;1582.5729419346142
25;des;False;True;1;True;1751.1939271337355
25;des;False;True;2;False;1623.6566335337945
25;des;False;True;2;True;1792.277618732916
25;des;False;True;3;False;1810.0941605456849
25;des;False;True;3;True;1978.7151457448063
25;des;False;True;4;False;1810.0941605456849
25;des;False;True;4;True;1978.7151457448063
25;des;False;True;5;False;1810.0941605456849
25;des;False;True;5;True;1978.7151457448063
25;des;False;True;6;False;1810.0941605456849
25;des;False;True;6;True;1978.7151457448063
25;des;False;True;7;False;1810.0941605456849
25;des;False;True;7;True;1978.7151457448063
25;des;True;False;0;False;1250.1383082215998
25;des;True;False;0;True;1382.5432682723435
25;des;True;False;1;False;1150.9056056447555
25;des;True;False;1;True;1283.3105656954992
25;des;True;False;2;False;1512.2888155738174
25;des;True;False;2;True;1644.693775624561
25;des;True;False;3;False;1271.0594710004411
25;des;True;False;3;True;1403.4644310511849
25;des;True;False;4;False;1271.0594710004411
25;des;True;False;4;True;1403.4644310511849
25;des;True;False;5;False;1271.0594710004411
25;des;True;False;5;True;1403.4644310511849
25;des;True;False;6;False;1271.0594710004411
25;des;True;False;6;True;1403.4644310511849
25;des;True;False;7;False;1271.0594710004411
25;des;True;False;7;True;1403.4644310511849
25;des;True;True;0;False;1250.1383082215998
25;des;True;True;0;True;1382.5432682723435
25;des;True;True;1;False;1150.9056056447555
25;des;True;True;1;True;1283.3105656954992
25;des;True;True;2;False;1512.2888155738174
25;des;True;True;2;True;1644.693775624561
25;des;True;True;3;False;1271.0594710004411
25;des;True;True;3;True;1403.4644310511849
25;des;True;True;4;False;1271.0594710004411
25;des;True;True;4;True;1403.4644310511849
25;des;True;True;5;False;1271.0594710004411
25;des;True;True;5;True;1403.4644310511849
25;des;True;True;6;False;1271.0594710004411
25;des;True;True;6;True;1403.4644310511849
25;des;True;True;7;False;1271.0594710004411
25;des;True;True;7;True;1403.4644310511849
25;none;False;False;0;False;1932.4612387776604
25;none;False;False;0;True;2040.0263267187072
25;none;False;False;1;False;1745.8281032126035
25;none;False;False;1;True;1853.3931911536504
25;none;False;False;2;False;1699.5927037875597
25;none;False;False;2;True;1807.1577917286065
25;none;False;False;3;False;1616.8116961380215
25;none;False;False;3;True;1724.3767840790683
25;none;False;False;4;False;1616.8116961380215
25;none;False;False;4;True;1724.3767840790683
25;none;False;False;5;False;1616.8116961380215
25;none;False;False;5;True;1724.3767840790683
25;none;False;False;6;False;1616.8116961380215
25;none;False;False;6;True;1724.3767840790683
25;none;False;False;7;False;1616.8116961380215
25;none;False;False;7;True;1724.3767840790683
25;none;False;True;0;False;1932.4612387776604
25;none;False;True;0;True;2040.0263267187072
25;none;False;True;1;False;1745.8281032126035
25;none;False;True;1;True;1853.3931911536504
25;none;False;True;2;False;1699.5927037875597
25;none;False;True;2;True;1807.1577917286065
25;none;False;True;3;False;1616.8116961380215
25;none;False;True;3;True;1724.3767840790683
25;none;False;True;4;False;1616.8116961380215
25;none;False;True;4;True;1724.3767840790683
25;none;False;True;5;False;1616.8116961380215
25;none;False;True;5;True;1724.3767840790683
25;none;False;True;6;False;1616.8116961380215
25;none;False;True;6;True;1724.3767840790683
25;none;False;True;7;False;1616.8116961380215
25;none;False;True;7;True;1724.3767840790683
25;none;True;False;0;False;1250.1383082215998
25;none;True;False;0;True;1382.5432682723435
25;none;True;False;1;False;1150.9056056447555
25;none;True;False;1;True;1283.3105656954992
25;none;True;False;2;False;1512.2888155738174
25;none;True;False;2;True;1644.693775624561
25;none;True;False;3;False;1271.0594710004411
25;none;True;False;3;True;1403.4644310511849
25;none;True;False;4;False;1271.0594710004411
25;none;True;False;4;True;1403.4644310511849
25;none;True;False;5;False;1271.0594710004411
25;none;True;False;5;True;1403.4644310511849
25;none;True;False;6;False;1271.0594710004411
25;none;True;False;6;True;1403.4644310511849
25;none;True;False;7;False;1271.0594710004411
25;none;True;False;7;True;1403.4644310511849
25;none;True;True;0;False;1250.1383082215998
25;none;True;True;0;True;1382.5432682723435
25;none;True;True;1;False;1150.9056056447555
25;none;True;True;1;True;1283.3105656954992
25;none;True;True;2;False;1512.2888155738174
25;none;True;True;2;True;1644.693775624561
25;none;True;True;3;False;1271.0594710004411
25;none;True;True;3;True;1403.4644310511849
25;none;True;True;4;False;1271.0594710004411
25;none;True;True;4;True;1403.4644310511849
25;none;True;True;5;False;1271.0594710004411
25;none;True;True;5;True;1403.4644310511849
25;none;True;True;6;False;1271.0594710004411
25;none;True;True;6;True;1403.4644310511849
25;none;True;True;7;False;1271.0594710004411
25;none;True;True;7;True;1403.4644310511849
25;uni;False;False;0;False;1680.9928138065134
25;uni;False;False;0;True;1690.1230049370288
25;uni;False;False;1;False;1642.2949512442106
25;uni;False;False;1;True;1651.425142374726
25;uni;False;False;2;False;1646.441098439113
25;uni;False;False;2;True;1655.5712895696283
25;uni;False;False;3;False;1812.3300631208108
25;uni;False;False;3;True;1821.4602542513262
25;uni;False;False;4;False;1812.3300631208108
25;uni;False;False;4;True;1821.4602542513262
25;uni;False;False;5;False;1812.3300631208108
25;uni;False;False;5;True;1821.4602542513262
25;uni;False;False;6;False;1812.3300631208108
25;uni;False;False;6;True;1821.4602542513262
25;uni;False;False;7;False;1812.3300631208108
25;uni;False;False;7;True;1821.4602542513262
25;uni;False;True;0;False;1680.9928138065134
25;uni;False;True;0;True;1690.1230049370288
25;uni;False;True;1;False;1642.2949512442106
25;uni;False;True;1;True;1651.425142374726
25;uni;False;True;2;False;1646.441098439113
25;uni;False;True;2;True;1655.5712895696283
25;uni;False;True;3;False;1812.3300631208108
25;uni;False;True;3;True;1821.4602542513262
25;uni;False;True;4;False;1812.3300631208108
25;uni;False;True;4;True;1821.4602542513262
25;uni;False;True;5;False;1812.3300631208108
25;uni;False;True;5;True;1821.4602542513262
25;uni;False;True;6;False;1812.3300631208108
25;uni;False;True;6;True;1821.4602542513262
25;uni;False;True;7;False;1812.3300631208108
25;uni;False;True;7;True;1821.4602542513262
25;uni;True;False;0;False;1250.1383082215998
25;uni;True;False;0;True;1382.5432682723435
25;uni;True;False;1;False;1150.9056056447555
25;uni;True;False;1;True;1283.3105656954992
25;uni;True;False;2;False;1512.2888155738174
25;uni;True;False;2;True;1644.693775624561
25;uni;True;False;3;False;1271.0594710004411
25;uni;True;False;3;True;1403.4644310511849
25;uni;True;False;4;False;1271.0594710004411
25;uni;True;False;4;True;1403.4644310511849
25;uni;True;False;5;False;1271.0594710004411
25;uni;True;False;5;True;1403.4644310511849
25;uni;True;False;6;False;1271.0594710004411
25;uni;True;False;6;True;1403.4644310511849
25;uni;True;False;7;False;1271.0594710004411
25;uni;True;False;7;True;1403.4644310511849
25;uni;True;True;0;False;1250.1383082215998
25;uni;True;True;0;True;1382.5432682723435
25;uni;True;True;1;False;1150.9056056447555
25;uni;True;True;1;True;1283.3105656954992
25;uni;True;True;2;False;1512.2888155738174
25;uni;True;True;2;True;1644.693775624561
25;uni;True;True;3;False;1271.0594710004411
25;uni;True;True;3;True;1403.4644310511849
25;uni;True;True;4;False;1271.0594710004411
25;uni;True;True;4;True;1403.4644310511849
25;uni;True;True;5;False;1271.0594710004411
25;uni;True;True;5;True;1403.4644310511849
25;uni;True;True;6;False;1271.0594710004411
25;uni;True;True;6;True;1403.4644310511849
25;uni;True;True;7;False;1271.0594710004411
25;uni;True;True;7;True;1403.4644310511849
26;dec;False;False;0;False;1848.357907009803
26;dec;False;False;0;True;1860.9696376076536
26;dec;False;False;1;False;1772.706962315726
26;dec;False;False;1;True;1785.3186929135766
26;dec;False;False;2;False;1700.3972973010198
26;dec;False;False;2;True;1713.0090278988703
26;dec;False;False;3;False;1741.9395991850483
26;dec;False;False;3;True;1754.5513297828988
26;dec;False;False;4;False;1741.9395991850483
26;dec;False;False;4;True;1754.5513297828988
26;dec;False;False;5;False;1741.9395991850483
26;dec;False;False;5;True;1754.5513297828988
26;dec;False;False;6;False;1741.9395991850483
26;dec;False;False;6;True;1754.5513297828988
26;dec;False;False;7;False;1741.9395991850483
26;dec;False;False;7;True;1754.5513297828988
26;dec;False;True;0;False;1848.357907009803
26;dec;False;True;0;True;1860.9696376076536
26;dec;False;True;1;False;1772.706962315726
26;dec;False;True;1;True;1785.3186929135766
26;dec;False;True;2;False;1700.3972973010198
26;dec;False;True;2;True;1713.0090278988703
26;dec;False;True;3;False;1741.9395991850483
26;dec;False;True;3;True;1754.5513297828988
26;dec;False;True;4;False;1741.9395991850483
26;dec;False;True;4;True;1754.5513297828988
26;dec;False;True;5;False;1741.9395991850483
26;dec;False;True;5;True;1754.5513297828988
26;dec;False;True;6;False;1741.9395991850483
26;dec;False;True;6;True;1754.5513297828988
26;dec;False;True;7;False;1741.9395991850483
26;dec;False;True;7;True;1754.5513297828988
26;dec;True;False;0;False;1283.3458876280579
