age;educ;insch;male;nkids;married;credit_famille
22;none;False;True;3;False;0.003248312086375699
22;none;False;True;3;True;0.005785537967951321
22;none;False;True;4;False;0.003248312086375699
22;none;False;True;4;True;0.005785537967951321
22;none;False;True;5;False;0.003248312086375699
22;none;False;True;5;True;0.005785537967951321
22;none;False;True;6;False;0.003248312086375699
22;none;False;True;6;True;0.005785537967951321
22;none;False;True;7;False;0.003248312086375699
22;none;False;True;7;True;0.005785537967951321
22;none;True;False;0;False;-1.6601280059806293e-17
22;none;True;False;0;True;2.0099949202249683e-16
22;none;True;False;1;False;0.110008491828403
22;none;True;False;1;True;0.09588270841584522
22;none;True;False;2;False;0.36383191360765976
22;none;True;False;2;True;0.17267448381463285
22;none;True;False;3;False;0.38843026121242
22;none;True;False;3;True;0.39240929965857135
22;none;True;False;4;False;0.38843026121242
22;none;True;False;4;True;0.39240929965857135
22;none;True;False;5;False;0.38843026121242
22;none;True;False;5;True;0.39240929965857135
22;none;True;False;6;False;0.38843026121242
22;none;True;False;6;True;0.39240929965857135
22;none;True;False;7;False;0.38843026121242
22;none;True;False;7;True;0.39240929965857135
22;none;True;True;0;False;-9.78683857948915e-18
22;none;True;True;0;True;1.1709904476900233e-17
22;none;True;True;1;False;2.0038042614080876e-17
22;none;True;True;1;True;0.039822130302785044
22;none;True;True;2;False;0.012122609980944186
22;none;True;True;2;True;0.02424521996188838
22;none;True;True;3;False;4.004199561639228e-17
22;none;True;True;3;True;0.06706046346669589
22;none;True;True;4;False;4.004199561639228e-17
22;none;True;True;4;True;0.06706046346669589
22;none;True;True;5;False;4.004199561639228e-17
22;none;True;True;5;True;0.06706046346669589
22;none;True;True;6;False;4.004199561639228e-17
22;none;True;True;6;True;0.06706046346669589
22;none;True;True;7;False;4.004199561639228e-17
22;none;True;True;7;True;0.06706046346669589
22;uni;False;False;0;False;-1.9467931831070612e-17
22;uni;False;False;0;True;1.7827697529840315e-17
22;uni;False;False;1;False;0.05767252066123635
22;uni;False;False;1;True;0.02760750661678208
22;uni;False;False;2;False;0.05373116592033085
22;uni;False;False;2;True;0.05652978406320685
22;uni;False;False;3;False;0.03647916148691416
22;uni;False;False;3;True;0.17248856239245175
22;uni;False;False;4;False;0.03647916148691416
22;uni;False;False;4;True;0.17248856239245175
22;uni;False;False;5;False;0.03647916148691416
22;uni;False;False;5;True;0.17248856239245175
22;uni;False;False;6;False;0.03647916148691416
22;uni;False;False;6;True;0.17248856239245175
22;uni;False;False;7;False;0.03647916148691416
22;uni;False;False;7;True;0.17248856239245175
22;uni;False;True;0;False;-3.818960819640695e-17
22;uni;False;True;0;True;5.135228712336956e-18
22;uni;False;True;1;False;0.02598201372753863
22;uni;False;True;1;True;0.012107472821401555
22;uni;False;True;2;False;0.07577779642588466
22;uni;False;True;2;True;0.009862069096186254
22;uni;False;True;3;False;-9.217125864228185e-17
22;uni;False;True;3;True;0.008343629674079749
22;uni;False;True;4;False;-9.217125864228185e-17
22;uni;False;True;4;True;0.008343629674079749
22;uni;False;True;5;False;-9.217125864228185e-17
22;uni;False;True;5;True;0.008343629674079749
22;uni;False;True;6;False;-9.217125864228185e-17
22;uni;False;True;6;True;0.008343629674079749
22;uni;False;True;7;False;-9.217125864228185e-17
22;uni;False;True;7;True;0.008343629674079749
22;uni;True;False;0;False;-1.6601280059806293e-17
22;uni;True;False;0;True;2.0099949202249683e-16
22;uni;True;False;1;False;0.110008491828403
22;uni;True;False;1;True;0.09588270841584522
22;uni;True;False;2;False;0.36383191360765976
22;uni;True;False;2;True;0.17267448381463285
22;uni;True;False;3;False;0.38843026121242
22;uni;True;False;3;True;0.39240929965857135
22;uni;True;False;4;False;0.38843026121242
22;uni;True;False;4;True;0.39240929965857135
22;uni;True;False;5;False;0.38843026121242
22;uni;True;False;5;True;0.39240929965857135
22;uni;True;False;6;False;0.38843026121242
22;uni;True;False;6;True;0.39240929965857135
22;uni;True;False;7;False;0.38843026121242
22;uni;True;False;7;True;0.39240929965857135
22;uni;True;True;0;False;-9.78683857948915e-18
22;uni;True;True;0;True;1.1709904476900233e-17
22;uni;True;True;1;False;2.0038042614080876e-17
22;uni;True;True;1;True;0.039822130302785044
22;uni;True;True;2;False;0.012122609980944186
22;uni;True;True;2;True;0.02424521996188838
22;uni;True;True;3;False;4.004199561639228e-17
22;uni;True;True;3;True;0.06706046346669589
22;uni;True;True;4;False;4.004199561639228e-17
22;uni;True;True;4;True;0.06706046346669589
22;uni;True;True;5;False;4.004199561639228e-17
22;uni;True;True;5;True;0.06706046346669589
22;uni;True;True;6;False;4.004199561639228e-17
22;uni;True;True;6;True;0.06706046346669589
22;uni;True;True;7;False;4.004199561639228e-17
22;uni;True;True;7;True;0.06706046346669589
23;dec;False;False;0;False;1.1483528695739767e-16
23;dec;False;False;0;True;2.3612963771669996e-17
23;dec;False;False;1;False;0.1576668932149271
23;dec;False;False;1;True;0.05894932078475498
23;dec;False;False;2;False;0.2403927860258921
23;dec;False;False;2;True;0.0974186130736098
23;dec;False;False;3;False;0.32015030930694566
23;dec;False;False;3;True;0.15125663362641206
23;dec;False;False;4;False;0.32015030930694566
23;dec;False;False;4;True;0.15125663362641206
23;dec;False;False;5;False;0.32015030930694566
23;dec;False;False;5;True;0.15125663362641206
23;dec;False;False;6;False;0.32015030930694566
23;dec;False;False;6;True;0.15125663362641206
23;dec;False;False;7;False;0.32015030930694566
23;dec;False;False;7;True;0.15125663362641206
23;dec;False;True;0;False;-6.498256943802316e-18
23;dec;False;True;0;True;-1.659113227809171e-17
23;dec;False;True;1;False;0.020987741824519193
23;dec;False;True;1;True;0.009826477309960977
23;dec;False;True;2;False;0.08113643516346496
23;dec;False;True;2;True;0.017208073045490255
23;dec;False;True;3;False;0.19494520148035913
23;dec;False;True;3;True;0.018780986331582816
23;dec;False;True;4;False;0.19494520148035913
23;dec;False;True;4;True;0.018780986331582816
23;dec;False;True;5;False;0.19494520148035913
23;dec;False;True;5;True;0.018780986331582816
23;dec;False;True;6;False;0.19494520148035913
23;dec;False;True;6;True;0.018780986331582816
23;dec;False;True;7;False;0.19494520148035913
23;dec;False;True;7;True;0.018780986331582816
23;dec;True;False;0;False;-1.6601280059806293e-17
23;dec;True;False;0;True;2.0099949202249683e-16
23;dec;True;False;1;False;0.110008491828403
23;dec;True;False;1;True;0.09588270841584522
23;dec;True;False;2;False;0.36383191360765976
23;dec;True;False;2;True;0.17267448381463285
23;dec;True;False;3;False;0.38843026121242
23;dec;True;False;3;True;0.39240929965857135
23;dec;True;False;4;False;0.38843026121242
23;dec;True;False;4;True;0.39240929965857135
23;dec;True;False;5;False;0.38843026121242
23;dec;True;False;5;True;0.39240929965857135
23;dec;True;False;6;False;0.38843026121242
23;dec;True;False;6;True;0.39240929965857135
23;dec;True;False;7;False;0.38843026121242
23;dec;True;False;7;True;0.39240929965857135
23;dec;True;True;0;False;-9.78683857948915e-18
23;dec;True;True;0;True;1.1709904476900233e-17
23;dec;True;True;1;False;2.0038042614080876e-17
23;dec;True;True;1;True;0.039822130302785044
23;dec;True;True;2;False;0.012122609980944186
23;dec;True;True;2;True;0.02424521996188838
23;dec;True;True;3;False;4.004199561639228e-17
23;dec;True;True;3;True;0.06706046346669589
23;dec;True;True;4;False;4.004199561639228e-17
23;dec;True;True;4;True;0.06706046346669589
23;dec;True;True;5;False;4.004199561639228e-17
23;dec;True;True;5;True;0.06706046346669589
23;dec;True;True;6;False;4.004199561639228e-17
23;dec;True;True;6;True;0.06706046346669589
23;dec;True;True;7;False;4.004199561639228e-17
23;dec;True;True;7;True;0.06706046346669589
23;des;False;False;0;False;6.795120489425004e-17
23;des;False;False;0;True;-9.617249988489285e-18
23;des;False;False;1;False;0.16038019618339755
23;des;False;False;1;True;0.06473402872958721
23;des;False;False;2;False;0.2912356213783895
23;des;False;False;2;True;0.14486697691651435
23;des;False;False;3;False;0.5324990079156314
23;des;False;False;3;True;0.22220883923825618
23;des;False;False;4;False;0.5324990079156314
23;des;False;False;4;True;0.22220883923825618
23;des;False;False;5;False;0.5324990079156314
23;des;False;False;5;True;0.22220883923825618
23;des;False;False;6;False;0.5324990079156314
23;des;False;False;6;True;0.22220883923825618
23;des;False;False;7;False;0.5324990079156314
23;des;False;False;7;True;0.22220883923825618
23;des;False;True;0;False;8.314148744932987e-19
23;des;False;True;0;True;3.0515673916604246e-17
23;des;False;True;1;False;0.1378094130115029
23;des;False;True;1;True;0.006101429659032126
23;des;False;True;2;False;0.06505981524736587
23;des;False;True;2;True;0.01656705670776132
23;des;False;True;3;False;0.006409515881931916
23;des;False;True;3;True;0.01281903176386383
23;des;False;True;4;False;0.006409515881931916
23;des;False;True;4;True;0.01281903176386383
23;des;False;True;5;False;0.006409515881931916
23;des;False;True;5;True;0.01281903176386383
23;des;False;True;6;False;0.006409515881931916
23;des;False;True;6;True;0.01281903176386383
23;des;False;True;7;False;0.006409515881931916
23;des;False;True;7;True;0.01281903176386383
23;des;True;False;0;False;-1.6601280059806293e-17
23;des;True;False;0;True;2.0099949202249683e-16
23;des;True;False;1;False;0.110008491828403
23;des;True;False;1;True;0.09588270841584522
23;des;True;False;2;False;0.36383191360765976
23;des;True;False;2;True;0.17267448381463285
23;des;True;False;3;False;0.38843026121242
23;des;True;False;3;True;0.39240929965857135
23;des;True;False;4;False;0.38843026121242
23;des;True;False;4;True;0.39240929965857135
23;des;True;False;5;False;0.38843026121242
23;des;True;False;5;True;0.39240929965857135
23;des;True;False;6;False;0.38843026121242
23;des;True;False;6;True;0.39240929965857135
23;des;True;False;7;False;0.38843026121242
23;des;True;False;7;True;0.39240929965857135
23;des;True;True;0;False;-9.78683857948915e-18
23;des;True;True;0;True;1.1709904476900233e-17
23;des;True;True;1;False;2.0038042614080876e-17
23;des;True;True;1;True;0.039822130302785044
23;des;True;True;2;False;0.012122609980944186
23;des;True;True;2;True;0.02424521996188838
23;des;True;True;3;False;4.004199561639228e-17
23;des;True;True;3;True;0.06706046346669589
23;des;True;True;4;False;4.004199561639228e-17
23;des;True;True;4;True;0.06706046346669589
23;des;True;True;5;False;4.004199561639228e-17
23;des;True;True;5;True;0.06706046346669589
23;des;True;True;6;False;4.004199561639228e-17
23;des;True;True;6;True;0.06706046346669589
23;des;True;True;7;False;4.004199561639228e-17
23;des;True;True;7;True;0.06706046346669589
23;none;False;False;0;False;3.247612856940129e-17
23;none;False;False;0;True;3.8126794961939995e-17
23;none;False;False;1;False;0.2699872595078954
23;none;False;False;1;True;0.10959846153009917
23;none;False;False;2;False;0.26600540212482754
23;none;False;False;2;True;0.2393295000400334
23;none;False;False;3;False;0.195872927236073
23;none;False;False;3;True;0.2547153319253401
23;none;False;False;4;False;0.195872927236073
23;none;False;False;4;True;0.2547153319253401
23;none;False;False;5;False;0.195872927236073
23;none;False;False;5;True;0.2547153319253401
23;none;False;False;6;False;0.195872927236073
23;none;False;False;6;True;0.2547153319253401
23;none;False;False;7;False;0.195872927236073
23;none;False;False;7;True;0.2547153319253401
23;none;False;True;0;False;6.6244613357558955e-18
23;none;False;True;0;True;1.1644652157629625e-17
23;none;False;True;1;False;0.07406141365686414
23;none;False;True;1;True;0.009547175604674607
23;none;False;True;2;False;0.19295464514261793
23;none;False;True;2;True;0.008281302177757993
23;none;False;True;3;False;0.003248312086375699
23;none;False;True;3;True;0.005785537967951321
23;none;False;True;4;False;0.003248312086375699
23;none;False;True;4;True;0.005785537967951321
23;none;False;True;5;False;0.003248312086375699
23;none;False;True;5;True;0.005785537967951321
23;none;False;True;6;False;0.003248312086375699
23;none;False;True;6;True;0.005785537967951321
23;none;False;True;7;False;0.003248312086375699
23;none;False;True;7;True;0.005785537967951321
23;none;True;False;0;False;-1.6601280059806293e-17
23;none;True;False;0;True;2.0099949202249683e-16
23;none;True;False;1;False;0.110008491828403
23;none;True;False;1;True;0.09588270841584522
23;none;True;False;2;False;0.36383191360765976
23;none;True;False;2;True;0.17267448381463285
23;none;True;False;3;False;0.38843026121242
23;none;True;False;3;True;0.39240929965857135
23;none;True;False;4;False;0.38843026121242
23;none;True;False;4;True;0.39240929965857135
23;none;True;False;5;False;0.38843026121242
23;none;True;False;5;True;0.39240929965857135
23;none;True;False;6;False;0.38843026121242
23;none;True;False;6;True;0.39240929965857135
23;none;True;False;7;False;0.38843026121242
23;none;True;False;7;True;0.39240929965857135
23;none;True;True;0;False;-9.78683857948915e-18
23;none;True;True;0;True;1.1709904476900233e-17
23;none;True;True;1;False;2.0038042614080876e-17
23;none;True;True;1;True;0.039822130302785044
23;none;True;True;2;False;0.012122609980944186
23;none;True;True;2;True;0.02424521996188838
23;none;True;True;3;False;4.004199561639228e-17
23;none;True;True;3;True;0.06706046346669589
23;none;True;True;4;False;4.004199561639228e-17
23;none;True;True;4;True;0.06706046346669589
23;none;True;True;5;False;4.004199561639228e-17
23;none;True;True;5;True;0.06706046346669589
23;none;True;True;6;False;4.004199561639228e-17
23;none;True;True;6;True;0.06706046346669589
23;none;True;True;7;False;4.004199561639228e-17
23;none;True;True;7;True;0.06706046346669589
23;uni;False;False;0;False;-1.9467931831070612e-17
23;uni;False;False;0;True;1.7827697529840315e-17
23;uni;False;False;1;False;0.05767252066123635
23;uni;False;False;1;True;0.02760750661678208
23;uni;False;False;2;False;0.05373116592033085
23;uni;False;False;2;True;0.05652978406320685
23;uni;False;False;3;False;0.03647916148691416
23;uni;False;False;3;True;0.17248856239245175
23;uni;False;False;4;False;0.03647916148691416
23;uni;False;False;4;True;0.17248856239245175
23;uni;False;False;5;False;0.03647916148691416
23;uni;False;False;5;True;0.17248856239245175
23;uni;False;False;6;False;0.03647916148691416
23;uni;False;False;6;True;0.17248856239245175
23;uni;False;False;7;False;0.03647916148691416
23;uni;False;False;7;True;0.17248856239245175
23;uni;False;True;0;False;-3.818960819640695e-17
23;uni;False;True;0;True;5.135228712336956e-18
23;uni;False;True;1;False;0.02598201372753863
23;uni;False;True;1;True;0.012107472821401555
23;uni;False;True;2;False;0.07577779642588466
23;uni;False;True;2;True;0.009862069096186254
23;uni;False;True;3;False;-9.217125864228185e-17
23;uni;False;True;3;True;0.008343629674079749
23;uni;False;True;4;False;-9.217125864228185e-17
23;uni;False;True;4;True;0.008343629674079749
23;uni;False;True;5;False;-9.217125864228185e-17
23;uni;False;True;5;True;0.008343629674079749
23;uni;False;True;6;False;-9.217125864228185e-17
23;uni;False;True;6;True;0.008343629674079749
23;uni;False;True;7;False;-9.217125864228185e-17
23;uni;False;True;7;True;0.008343629674079749
23;uni;True;False;0;False;-1.6601280059806293e-17
23;uni;True;False;0;True;2.0099949202249683e-16
23;uni;True;False;1;False;0.110008491828403
23;uni;True;False;1;True;0.09588270841584522
23;uni;True;False;2;False;0.36383191360765976
23;uni;True;False;2;True;0.17267448381463285
23;uni;True;False;3;False;0.38843026121242
23;uni;True;False;3;True;0.39240929965857135
23;uni;True;False;4;False;0.38843026121242
23;uni;True;False;4;True;0.39240929965857135
23;uni;True;False;5;False;0.38843026121242
23;uni;True;False;5;True;0.39240929965857135
23;uni;True;False;6;False;0.38843026121242
23;uni;True;False;6;True;0.39240929965857135
23;uni;True;False;7;False;0.38843026121242
23;uni;True;False;7;True;0.39240929965857135
23;uni;True;True;0;False;-9.78683857948915e-18
23;uni;True;True;0;True;1.1709904476900233e-17
23;uni;True;True;1;False;2.0038042614080876e-17
23;uni;True;True;1;True;0.039822130302785044
23;uni;True;True;2;False;0.012122609980944186
23;uni;True;True;2;True;0.02424521996188838
23;uni;True;True;3;False;4.004199561639228e-17
23;uni;True;True;3;True;0.06706046346669589
23;uni;True;True;4;False;4.004199561639228e-17
23;uni;True;True;4;True;0.06706046346669589
23;uni;True;True;5;False;4.004199561639228e-17
23;uni;True;True;5;True;0.06706046346669589
23;uni;True;True;6;False;4.004199561639228e-17
23;uni;True;True;6;True;0.06706046346669589
23;uni;True;True;7;False;4.004199561639228e-17
23;uni;True;True;7;True;0.06706046346669589
24;dec;False;False;0;False;1.1483528695739767e-16
24;dec;False;False;0;True;2.3612963771669996e-17
24;dec;False;False;1;False;0.1576668932149271
24;dec;False;False;1;True;0.05894932078475498
24;dec;False;False;2;False;0.2403927860258921
24;dec;False;False;2;True;0.0974186130736098
24;dec;False;False;3;False;0.32015030930694566
24;dec;False;False;3;True;0.15125663362641206
24;dec;False;False;4;False;0.32015030930694566
24;dec;False;False;4;True;0.15125663362641206
24;dec;False;False;5;False;0.32015030930694566
24;dec;False;False;5;True;0.15125663362641206
24;dec;False;False;6;False;0.32015030930694566
24;dec;False;False;6;True;0.15125663362641206
24;dec;False;False;7;False;0.32015030930694566
24;dec;False;False;7;True;0.15125663362641206
24;dec;False;True;0;False;-6.498256943802316e-18
24;dec;False;True;0;True;-1.659113227809171e-17
24;dec;False;True;1;False;0.020987741824519193
24;dec;False;True;1;True;0.009826477309960977
24;dec;False;True;2;False;0.08113643516346496
24;dec;False;True;2;True;0.017208073045490255
24;dec;False;True;3;False;0.19494520148035913
24;dec;False;True;3;True;0.018780986331582816
24;dec;False;True;4;False;0.19494520148035913
24;dec;False;True;4;True;0.018780986331582816
24;dec;False;True;5;False;0.19494520148035913
24;dec;False;True;5;True;0.018780986331582816
24;dec;False;True;6;False;0.19494520148035913
24;dec;False;True;6;True;0.018780986331582816
24;dec;False;True;7;False;0.19494520148035913
24;dec;False;True;7;True;0.018780986331582816
24;dec;True;False;0;False;-1.6601280059806293e-17
24;dec;True;False;0;True;2.0099949202249683e-16
24;dec;True;False;1;False;0.110008491828403
24;dec;True;False;1;True;0.09588270841584522
24;dec;True;False;2;False;0.36383191360765976
24;dec;True;False;2;True;0.17267448381463285
24;dec;True;False;3;False;0.38843026121242
24;dec;True;False;3;True;0.39240929965857135
24;dec;True;False;4;False;0.38843026121242
24;dec;True;False;4;True;0.39240929965857135
24;dec;True;False;5;False;0.38843026121242
24;dec;True;False;5;True;0.39240929965857135
24;dec;True;False;6;False;0.38843026121242
24;dec;True;False;6;True;0.39240929965857135
24;dec;True;False;7;False;0.38843026121242
24;dec;True;False;7;True;0.39240929965857135
24;dec;True;True;0;False;-9.78683857948915e-18
24;dec;True;True;0;True;1.1709904476900233e-17
24;dec;True;True;1;False;2.0038042614080876e-17
24;dec;True;True;1;True;0.039822130302785044
24;dec;True;True;2;False;0.012122609980944186
24;dec;True;True;2;True;0.02424521996188838
24;dec;True;True;3;False;4.004199561639228e-17
24;dec;True;True;3;True;0.06706046346669589
24;dec;True;True;4;False;4.004199561639228e-17
24;dec;True;True;4;True;0.06706046346669589
24;dec;True;True;5;False;4.004199561639228e-17
24;dec;True;True;5;True;0.06706046346669589
24;dec;True;True;6;False;4.004199561639228e-17
24;dec;True;True;6;True;0.06706046346669589
24;dec;True;True;7;False;4.004199561639228e-17
24;dec;True;True;7;True;0.06706046346669589
24;des;False;False;0;False;6.795120489425004e-17
24;des;False;False;0;True;-9.617249988489285e-18
24;des;False;False;1;False;0.16038019618339755
24;des;False;False;1;True;0.06473402872958721
24;des;False;False;2;False;0.2912356213783895
24;des;False;False;2;True;0.14486697691651435
24;des;False;False;3;False;0.5324990079156314
24;des;False;False;3;True;0.22220883923825618
24;des;False;False;4;False;0.5324990079156314
24;des;False;False;4;True;0.22220883923825618
24;des;False;False;5;False;0.5324990079156314
24;des;False;False;5;True;0.22220883923825618
24;des;False;False;6;False;0.5324990079156314
24;des;False;False;6;True;0.22220883923825618
24;des;False;False;7;False;0.5324990079156314
24;des;False;False;7;True;0.22220883923825618
24;des;False;True;0;False;8.314148744932987e-19
24;des;False;True;0;True;3.0515673916604246e-17
24;des;False;True;1;False;0.1378094130115029
24;des;False;True;1;True;0.006101429659032126
24;des;False;True;2;False;0.06505981524736587
24;des;False;True;2;True;0.01656705670776132
24;des;False;True;3;False;0.006409515881931916
24;des;False;True;3;True;0.01281903176386383
24;des;False;True;4;False;0.006409515881931916
24;des;False;True;4;True;0.01281903176386383
24;des;False;True;5;False;0.006409515881931916
24;des;False;True;5;True;0.01281903176386383
24;des;False;True;6;False;0.006409515881931916
24;des;False;True;6;True;0.01281903176386383
24;des;False;True;7;False;0.006409515881931916
24;des;False;True;7;True;0.01281903176386383
24;des;True;False;0;False;-1.6601280059806293e-17
24;des;True;False;0;True;2.0099949202249683e-16
24;des;True;False;1;False;0.110008491828403
24;des;True;False;1;True;0.09588270841584522
24;des;True;False;2;False;0.36383191360765976
24;des;True;False;2;True;0.17267448381463285
24;des;True;False;3;False;0.38843026121242
24;des;True;False;3;True;0.39240929965857135
24;des;True;False;4;False;0.38843026121242
24;des;True;False;4;True;0.39240929965857135
24;des;True;False;5;False;0.38843026121242
24;des;True;False;5;True;0.39240929965857135
24;des;True;False;6;False;0.38843026121242
24;des;True;False;6;True;0.39240929965857135
24;des;True;False;7;False;0.38843026121242
24;des;True;False;7;True;0.39240929965857135
24;des;True;True;0;False;-9.78683857948915e-18
24;des;True;True;0;True;1.1709904476900233e-17
24;des;True;True;1;False;2.0038042614080876e-17
24;des;True;True;1;True;0.039822130302785044
24;des;True;True;2;False;0.012122609980944186
24;des;True;True;2;True;0.02424521996188838
24;des;True;True;3;False;4.004199561639228e-17
24;des;True;True;3;True;0.06706046346669589
24;des;True;True;4;False;4.004199561639228e-17
24;des;True;True;4;True;0.06706046346669589
24;des;True;True;5;False;4.004199561639228e-17
24;des;True;True;5;True;0.06706046346669589
24;des;True;True;6;False;4.004199561639228e-17
24;des;True;True;6;True;0.06706046346669589
24;des;True;True;7;False;4.004199561639228e-17
24;des;True;True;7;True;0.06706046346669589
24;none;False;False;0;False;3.247612856940129e-17
24;none;False;False;0;True;3.8126794961939995e-17
24;none;False;False;1;False;0.2699872595078954
24;none;False;False;1;True;0.10959846153009917
24;none;False;False;2;False;0.26600540212482754
24;none;False;False;2;True;0.2393295000400334
24;none;False;False;3;False;0.195872927236073
24;none;False;False;3;True;0.2547153319253401
24;none;False;False;4;False;0.195872927236073
24;none;False;False;4;True;0.2547153319253401
24;none;False;False;5;False;0.195872927236073
24;none;False;False;5;True;0.2547153319253401
24;none;False;False;6;False;0.195872927236073
24;none;False;False;6;True;0.2547153319253401
24;none;False;False;7;False;0.195872927236073
24;none;False;False;7;True;0.2547153319253401
24;none;False;True;0;False;6.6244613357558955e-18
24;none;False;True;0;True;1.1644652157629625e-17
24;none;False;True;1;False;0.07406141365686414
24;none;False;True;1;True;0.009547175604674607
24;none;False;True;2;False;0.19295464514261793
24;none;False;True;2;True;0.008281302177757993
24;none;False;True;3;False;0.003248312086375699
24;none;False;True;3;True;0.005785537967951321
24;none;False;True;4;False;0.003248312086375699
24;none;False;True;4;True;0.005785537967951321
24;none;False;True;5;False;0.003248312086375699
24;none;False;True;5;True;0.005785537967951321
24;none;False;True;6;False;0.003248312086375699
24;none;False;True;6;True;0.005785537967951321
24;none;False;True;7;False;0.003248312086375699
24;none;False;True;7;True;0.005785537967951321
24;none;True;False;0;False;-1.6601280059806293e-17
24;none;True;False;0;True;2.0099949202249683e-16
24;none;True;False;1;False;0.110008491828403
24;none;True;False;1;True;0.09588270841584522
24;none;True;False;2;False;0.36383191360765976
24;none;True;False;2;True;0.17267448381463285
24;none;True;False;3;False;0.38843026121242
24;none;True;False;3;True;0.39240929965857135
24;none;True;False;4;False;0.38843026121242
24;none;True;False;4;True;0.39240929965857135
24;none;True;False;5;False;0.38843026121242
24;none;True;False;5;True;0.39240929965857135
24;none;True;False;6;False;0.38843026121242
24;none;True;False;6;True;0.39240929965857135
24;none;True;False;7;False;0.38843026121242
24;none;True;False;7;True;0.39240929965857135
24;none;True;True;0;False;-9.78683857948915e-18
24;none;True;True;0;True;1.1709904476900233e-17
24;none;True;True;1;False;2.0038042614080876e-17
24;none;True;True;1;True;0.039822130302785044
24;none;True;True;2;False;0.012122609980944186
24;none;True;True;2;True;0.02424521996188838
24;none;True;True;3;False;4.004199561639228e-17
24;none;True;True;3;True;0.06706046346669589
24;none;True;True;4;False;4.004199561639228e-17
24;none;True;True;4;True;0.06706046346669589
24;none;True;True;5;False;4.004199561639228e-17
24;none;True;True;5;True;0.06706046346669589
24;none;True;True;6;False;4.004199561639228e-17
24;none;True;True;6;True;0.06706046346669589
24;none;True;True;7;False;4.004199561639228e-17
24;none;True;True;7;True;0.06706046346669589
24;uni;False;False;0;False;-1.9467931831070612e-17
24;uni;False;False;0;True;1.7827697529840315e-17
24;uni;False;False;1;False;0.05767252066123635
24;uni;False;False;1;True;0.02760750661678208
24;uni;False;False;2;False;0.05373116592033085
24;uni;False;False;2;True;0.05652978406320685
24;uni;False;False;3;False;0.03647916148691416
24;uni;False;False;3;True;0.17248856239245175
24;uni;False;False;4;False;0.03647916148691416
24;uni;False;False;4;True;0.17248856239245175
24;uni;False;False;5;False;0.03647916148691416
24;uni;False;False;5;True;0.17248856239245175
24;uni;False;False;6;False;0.03647916148691416
24;uni;False;False;6;True;0.17248856239245175
24;uni;False;False;7;False;0.03647916148691416
24;uni;False;False;7;True;0.17248856239245175
24;uni;False;True;0;False;-3.818960819640695e-17
24;uni;False;True;0;True;5.135228712336956e-18
24;uni;False;True;1;False;0.02598201372753863
24;uni;False;True;1;True;0.012107472821401555
24;uni;False;True;2;False;0.07577779642588466
24;uni;False;True;2;True;0.009862069096186254
24;uni;False;True;3;False;-9.217125864228185e-17
24;uni;False;True;3;True;0.008343629674079749
24;uni;False;True;4;False;-9.217125864228185e-17
24;uni;False;True;4;True;0.008343629674079749
24;uni;False;True;5;False;-9.217125864228185e-17
24;uni;False;True;5;True;0.008343629674079749
24;uni;False;True;6;False;-9.217125864228185e-17
24;uni;False;True;6;True;0.008343629674079749
24;uni;False;True;7;False;-9.217125864228185e-17
24;uni;False;True;7;True;0.008343629674079749
24;uni;True;False;0;False;-1.6601280059806293e-17
24;uni;True;False;0;True;2.0099949202249683e-16
24;uni;True;False;1;False;0.110008491828403
24;uni;True;False;1;True;0.09588270841584522
24;uni;True;False;2;False;0.36383191360765976
24;uni;True;False;2;True;0.17267448381463285
24;uni;True;False;3;False;0.38843026121242
24;uni;True;False;3;True;0.39240929965857135
24;uni;True;False;4;False;0.38843026121242
24;uni;True;False;4;True;0.39240929965857135
24;uni;True;False;5;False;0.38843026121242
24;uni;True;False;5;True;0.39240929965857135
24;uni;True;False;6;False;0.38843026121242
24;uni;True;False;6;True;0.39240929965857135
24;uni;True;False;7;False;0.38843026121242
24;uni;True;False;7;True;0.39240929965857135
24;uni;True;True;0;False;-9.78683857948915e-18
24;uni;True;True;0;True;1.1709904476900233e-17
24;uni;True;True;1;False;2.0038042614080876e-17
24;uni;True;True;1;True;0.039822130302785044
24;uni;True;True;2;False;0.012122609980944186
24;uni;True;True;2;True;0.02424521996188838
24;uni;True;True;3;False;4.004199561639228e-17
24;uni;True;True;3;True;0.06706046346669589
24;uni;True;True;4;False;4.004199561639228e-17
24;uni;True;True;4;True;0.06706046346669589
24;uni;True;True;5;False;4.004199561639228e-17
24;uni;True;True;5;True;0.06706046346669589
24;uni;True;True;6;False;4.004199561639228e-17
24;uni;True;True;6;True;0.06706046346669589
24;uni;True;True;7;False;4.004199561639228e-17
24;uni;True;True;7;True;0.06706046346669589
25;dec;False;False;0;False;1.1483528695739767e-16
25;dec;False;False;0;True;2.3612963771669996e-17
25;dec;False;False;1;False;0.1576668932149271
25;dec;False;False;1;True;0.05894932078475498
25;dec;False;False;2;False;0.2403927860258921
25;dec;False;False;2;True;0.0974186130736098
25;dec;False;False;3;False;0.32015030930694566
25;dec;False;False;3;True;0.15125663362641206
25;dec;False;False;4;False;0.32015030930694566
25;dec;False;False;4;True;0.15125663362641206
25;dec;False;False;5;False;0.32015030930694566
25;dec;False;False;5;True;0.15125663362641206
25;dec;False;False;6;False;0.32015030930694566
25;dec;False;False;6;True;0.15125663362641206
25;dec;False;False;7;False;0.32015030930694566
