age;male;Drugs;Hospitals;Other Institutions;Other Professionals;Physicians;Total
9;False;0.0269402595536027;0.02605968625535543;0.1353331711991366;0.07350196390858342;0.05793060933466537;0.03755836347275848
9;True;0.04268169248358013;0.015845811155004108;0.12134387589394198;0.06473889244454938;0.06103657524818783;0.03707381624932896
10;False;0.03406019957249708;0.031235965940688573;0.11457012376127297;0.07311608285734507;0.060964657309460116;0.0380434592701472
10;True;0.052400003449876734;0.020181167120218238;0.08954367693220878;0.060748930801507575;0.06268380377563045;0.037024242993238046
11;False;0.030176065353243547;0.02859406594906754;0.12899540015343375;0.08001908661341081;0.059328353721900914;0.03813487156353145
11;True;0.05179539766430258;0.019525949042957118;0.10512572404434119;0.07701072871187895;0.061875548337371494;0.038243311292995665
12;False;0.02629193113399001;0.02595216595744651;0.14342067654559457;0.08692209036947655;0.05769205013434173;0.038226283856915705
12;True;0.05119079187872842;0.018870730965695998;0.12070777115647359;0.09327252662225032;0.061067292899112544;0.03946237959275328
13;False;0.02240779691473648;0.023310265965825472;0.15784595293775536;0.09382509412554228;0.056055746546782526;0.03831769615029995
13;True;0.05058618609315428;0.01821551288843487;0.13628981826860598;0.10953432453262167;0.06025903746085358;0.04068144789251091
14;False;0.018523662695482945;0.02066836597420444;0.17227122932991618;0.10072809788160803;0.05441944295922334;0.038409108443684205
14;True;0.049981580307580126;0.01756029481117375;0.15187186538073838;0.12579612244299304;0.05945078202259463;0.041900516192268526
15;False;0.014639528476229414;0.01802646598258341;0.18669650572207697;0.10763110163767377;0.05278313937166414;0.03850052073706846
15;True;0.04937697452200597;0.01690507673391263;0.16745391249287078;0.1420579203533644;0.05864252658433568;0.043119584492026145
16;False;0.01230576231405033;0.013421224580863622;0.1618825845668746;0.1260609948453627;0.04969394697854916;0.03555307334952257
16;True;0.045397232605503914;0.015645981467293603;0.15044966950789698;0.1593595470628351;0.055265658189798325;0.041129112378697645
17;False;0.009971996151871243;0.00881598317914384;0.13706866341167226;0.14449088805305166;0.04660475458543417;0.032605625961976685
17;True;0.04141749068900186;0.014386886200674577;0.13344542652292318;0.17666117377230578;0.05188878979526099;0.039138640265369146
18;False;0.00763822998969216;0.004210741777424058;0.1122547422564699;0.1629207812607406;0.043515562192319196;0.029658178574430795
18;True;0.03743774877249981;0.01312779093405555;0.11644118353794937;0.19396280048177644;0.048511921400723634;0.03714816815204064
19;False;0.0053044638275130725;-0.0003944996242957275;0.08744082110126755;0.18135067446842956;0.04042636979920421;0.026710731186884912
19;True;0.03345800685599775;0.011868695667436526;0.09943694055297557;0.21126442719124713;0.04513505300618629;0.03515769603871214
20;False;0.002970697665333989;-0.004999741026015513;0.0626268999460652;0.19978056767611851;0.03733717740608923;0.02376328379933902
20;True;0.029478264939495694;0.0106096004008175;0.08243269756800177;0.22856605390071782;0.041758184611648944;0.03316722392538364
21;False;0.0034790918076529464;-0.0030976435573910263;0.05763913466061016;0.2007265778428484;0.037867548515924145;0.02403021956723727
21;True;0.028524261457345892;0.012486267751992788;0.08938566247424559;0.22433977973768607;0.04002636682507327;0.033499271662163016
22;False;0.003987485949971904;-0.0011955460887665397;0.05265136937515512;0.20167258800957827;0.03839791962575906;0.024297155335135517
22;True;0.02757025797519609;0.014362935103168073;0.09633862738048941;0.2201135055746543;0.0382945490384976;0.033831319398942385
23;False;0.004495880092290861;0.0007065513798579452;0.047663604089700086;0.20261859817630817;0.03892829073559398;0.02456409110303376
23;True;0.02661625449304629;0.01623960245434336;0.10329159228673322;0.21588723141162253;0.03656273125192192;0.03416336713572176
24;False;0.005004274234609819;0.0026086488484824318;0.04267583880424505;0.20356460834303805;0.03945866184542889;0.024831026870932006
24;True;0.02566225101089649;0.01811626980551865;0.11024455719297704;0.21166095724859077;0.03483091346534625;0.03449541487250113
25;False;0.0055126683769287765;0.004510746317106918;0.03768807351879001;0.20451061850976793;0.039989032955263806;0.025097962638830254
25;True;0.024708247528746688;0.019992937156693938;0.11719752209922087;0.207434683085559;0.033099095678770576;0.034827462609280505
26;False;0.00420543849461249;0.004682494648752469;0.04277517886070149;0.19774366079379962;0.04236221141036446;0.02570712659025224
26;True;0.024356716003466776;0.02255448518922777;0.12377192565765353;0.19776196890598025;0.03438195559149681;0.0355884652691889
27;False;0.0028982086122962044;0.004854242980398016;0.04786228420261297;0.1909767030778313;0.04473538986546512;0.026316290541674225
27;True;0.024005184478186864;0.025116033221761605;0.1303463292160862;0.1880892547264015;0.03566481550422304;0.036349467929097296
28;False;0.00159097872997992;0.005025991312043567;0.05294938954452445;0.184209745361863;0.04710856832056577;0.026925454493096218
28;True;0.023653652952906945;0.02767758125429544;0.13692073277451883;0.17841654054682274;0.036947675416949266;0.037110470589005684
29;False;0.0002837488476636358;0.005197739643689114;0.05803649488643593;0.17744278764589466;0.04948174677566643;0.027534618444518204
29;True;0.023302121427627033;0.030239129286829272;0.1434951363329515;0.168743826367244;0.0382305353296755;0.03787147324891408
30;False;-0.0010234810346526502;0.005369487975334665;0.06312360022834741;0.17067582992992636;0.05185492523076708;0.02814378239594019
30;True;0.02295058990234712;0.032800677319363106;0.15006953989138416;0.15907111218766523;0.03951339524240173;0.038632475908822475
31;False;-0.0006314314838040784;0.006903755158072613;0.0678891063972387;0.167701391743001;0.05203597019438741;0.029015047462300186
31;True;0.01823972204909289;0.02715265729864228;0.13819598920505596;0.1528303675960752;0.0386803942219807;0.03597056739720167
32;False;-0.00023938193295550657;0.008438022340810558;0.07265461256612998;0.16472695355607564;0.05221701515800774;0.029886312528660176
32;True;0.01352885419583866;0.021504637277921457;0.12632243851872776;0.14658962300448522;0.037847393201559665;0.03330865888558087
33;False;0.000152667617893067;0.009972289523548507;0.07742011873502128;0.1617525153691503;0.05239806012162805;0.030757577595020173
33;True;0.008817986342584431;0.01585661725720064;0.11444888783239955;0.1403488784128952;0.03701439218113864;0.030646750373960065
34;False;0.0005447171687416388;0.011506556706286452;0.08218562490391255;0.15877807718222495;0.05257910508524838;0.03162884266138016
34;True;0.0041071184893301995;0.010208597236479813;0.10257533714607135;0.1341081338213052;0.036181391160717606;0.027984841862339266
35;False;0.0009367667195902107;0.013040823889024401;0.08695113107280385;0.1558036389952996;0.052760150048868706;0.03250010772774016
35;True;-0.0006037493639240322;0.0045605772157589885;0.09070178645974315;0.1278673892297152;0.03534839014029657;0.02532293335071846
36;False;-0.0007601978716749707;0.012440453323813017;0.09192075261415113;0.15754977168955214;0.05121881675221886;0.03197725435210938
36;True;-0.0024621785859556423;0.005682444135968001;0.08844170688612668;0.12629972898662725;0.035548858634402464;0.02532390217644806
37;False;-0.002457162462940154;0.011840082758601633;0.09689037415549841;0.15929590438380467;0.04967748345556901;0.03145440097647859
37;True;-0.004320607807987252;0.0068043110561770166;0.08618162731251021;0.12473206874353933;0.03574932712850835;0.025324871002177653
38;False;-0.004154127054205335;0.011239712193390252;0.10185999569684569;0.16104203707805723;0.04813615015891916;0.030931547600847813
38;True;-0.0061790370300188625;0.007926177976386029;0.08392154773889375;0.12316440850045136;0.03594979562261424;0.025325839827907252
39;False;-0.005851091645470517;0.010639341628178868;0.10682961723819297;0.16278816977230975;0.04659481686226931;0.030408694225217026
39;True;-0.008037466252050473;0.009048044896595045;0.08166146816527728;0.12159674825736343;0.03615026411672012;0.025326808653636845
40;False;-0.0075480562367357;0.010038971062967484;0.11179923877954025;0.1645343024665623;0.04505348356561946;0.029885840849586245
40;True;-0.009895895474082083;0.010169911816804057;0.07940138859166081;0.12002908801427549;0.03635073261082601;0.025327777479366445
41;False;-0.007285214000800099;0.007845449505065083;0.09734978528383217;0.16760511932944683;0.04408079426972348;0.028586304793570952
41;True;-0.008974544634094937;0.009836507691605814;0.08043374266073199;0.12031694219568685;0.036967948496161224;0.025441411969687425
