age;educ;insch;male;nkids;married;earn_c
27;none;True;True;1;False;36388.09100384573
27;none;True;True;1;True;40183.36613339355
27;none;True;True;2;False;34894.9189908915
27;none;True;True;2;True;38722.276139858724
27;none;True;True;3;False;41668.93876658565
27;none;True;True;3;True;46367.4416539133
27;none;True;True;4;False;41668.93876658565
27;none;True;True;4;True;46367.4416539133
27;none;True;True;5;False;41668.93876658565
27;none;True;True;5;True;46367.4416539133
27;none;True;True;6;False;41668.93876658565
27;none;True;True;6;True;46367.4416539133
27;none;True;True;7;False;41668.93876658565
27;none;True;True;7;True;46367.4416539133
27;uni;False;False;0;False;40946.32428624587
27;uni;False;False;0;True;49137.037181029795
27;uni;False;False;1;False;37897.25430989493
27;uni;False;False;1;True;46190.61463672878
27;uni;False;False;2;False;32514.499464467342
27;uni;False;False;2;True;40163.656611643106
27;uni;False;False;3;False;33041.150152475486
27;uni;False;False;3;True;40857.600907888875
27;uni;False;False;4;False;33041.150152475486
27;uni;False;False;4;True;40857.600907888875
27;uni;False;False;5;False;33041.150152475486
27;uni;False;False;5;True;40857.600907888875
27;uni;False;False;6;False;33041.150152475486
27;uni;False;False;6;True;40857.600907888875
27;uni;False;False;7;False;33041.150152475486
27;uni;False;False;7;True;40857.600907888875
27;uni;False;True;0;False;61020.95233934653
27;uni;False;True;0;True;70689.34541697454
27;uni;False;True;1;False;58521.24770920515
27;uni;False;True;1;True;68855.79648655251
27;uni;False;True;2;False;51769.125800035195
27;uni;False;True;2;True;61731.65751666688
27;uni;False;True;3;False;52735.66718892852
27;uni;False;True;3;True;62951.06538272871
27;uni;False;True;4;False;52735.66718892852
27;uni;False;True;4;True;62951.06538272871
27;uni;False;True;5;False;52735.66718892852
27;uni;False;True;5;True;62951.06538272871
27;uni;False;True;6;False;52735.66718892852
27;uni;False;True;6;True;62951.06538272871
27;uni;False;True;7;False;52735.66718892852
27;uni;False;True;7;True;62951.06538272871
27;uni;True;False;0;False;22868.351767919343
27;uni;True;False;0;True;26663.52575573955
27;uni;True;False;1;False;27200.857172205593
27;uni;True;False;1;True;31096.549226718085
27;uni;True;False;2;False;25845.11242306261
27;uni;True;False;2;True;29690.647900896227
27;uni;True;False;3;False;30700.66014934387
27;uni;True;False;3;True;35366.40974319574
27;uni;True;False;4;False;30700.66014934387
27;uni;True;False;4;True;35366.40974319574
27;uni;True;False;5;False;30700.66014934387
27;uni;True;False;5;True;35366.40974319574
27;uni;True;False;6;False;30700.66014934387
27;uni;True;False;6;True;35366.40974319574
27;uni;True;False;7;False;30700.66014934387
27;uni;True;False;7;True;35366.40974319574
27;uni;True;True;0;False;31757.189855345012
27;uni;True;True;0;True;35766.97505138924
27;uni;True;True;1;False;36388.09100384573
27;uni;True;True;1;True;40183.36613339355
27;uni;True;True;2;False;34894.9189908915
27;uni;True;True;2;True;38722.276139858724
27;uni;True;True;3;False;41668.93876658565
27;uni;True;True;3;True;46367.4416539133
27;uni;True;True;4;False;41668.93876658565
27;uni;True;True;4;True;46367.4416539133
27;uni;True;True;5;False;41668.93876658565
27;uni;True;True;5;True;46367.4416539133
27;uni;True;True;6;False;41668.93876658565
27;uni;True;True;6;True;46367.4416539133
27;uni;True;True;7;False;41668.93876658565
27;uni;True;True;7;True;46367.4416539133
28;dec;False;False;0;False;35085.435643099096
28;dec;False;False;0;True;36817.93035779272
28;dec;False;False;1;False;35925.532390329085
28;dec;False;False;1;True;37725.93203782262
28;dec;False;False;2;False;33806.77023172371
28;dec;False;False;2;True;35502.95772983179
28;dec;False;False;3;False;33165.57405844708
28;dec;False;False;3;True;34857.022579833516
28;dec;False;False;4;False;33165.57405844708
28;dec;False;False;4;True;34857.022579833516
28;dec;False;False;5;False;33165.57405844708
28;dec;False;False;5;True;34857.022579833516
28;dec;False;False;6;False;33165.57405844708
28;dec;False;False;6;True;34857.022579833516
28;dec;False;False;7;False;33165.57405844708
28;dec;False;False;7;True;34857.022579833516
28;dec;False;True;0;False;49806.44637726007
28;dec;False;True;0;True;52070.260310755504
28;dec;False;True;1;False;51908.04465388986
28;dec;False;True;1;True;54305.41396033434
28;dec;False;True;2;False;48915.058444702896
28;dec;False;True;2;True;51177.035358880625
28;dec;False;True;3;False;48949.5366908394
28;dec;False;True;3;True;51253.44339700462
28;dec;False;True;4;False;48949.5366908394
28;dec;False;True;4;True;51253.44339700462
28;dec;False;True;5;False;48949.5366908394
28;dec;False;True;5;True;51253.44339700462
28;dec;False;True;6;False;48949.5366908394
28;dec;False;True;6;True;51253.44339700462
28;dec;False;True;7;False;48949.5366908394
28;dec;False;True;7;True;51253.44339700462
28;dec;True;False;0;False;24380.824919641676
28;dec;True;False;0;True;28221.083799969365
28;dec;True;False;1;False;28773.278670767875
28;dec;True;False;1;True;32655.891198112215
28;dec;True;False;2;False;27392.1594483791
28;dec;True;False;2;True;31239.93348197122
28;dec;True;False;3;False;32574.242869328205
28;dec;True;False;3;True;37252.9071993702
28;dec;True;False;4;False;32574.242869328205
28;dec;True;False;4;True;37252.9071993702
28;dec;True;False;5;False;32574.242869328205
28;dec;True;False;5;True;37252.9071993702
28;dec;True;False;6;False;32574.242869328205
28;dec;True;False;6;True;37252.9071993702
28;dec;True;False;7;False;32574.242869328205
28;dec;True;False;7;True;37252.9071993702
28;dec;True;True;0;False;33393.66012158899
28;dec;True;True;0;True;37337.63014054174
28;dec;True;True;1;False;37964.21808397199
28;dec;True;True;1;True;41620.19227244411
28;dec;True;True;2;False;36476.9455835816
28;dec;True;True;2;True;40184.60733153077
28;dec;True;True;3;False;43606.12359110816
28;dec;True;True;3;True;48171.56500477668
28;dec;True;True;4;False;43606.12359110816
28;dec;True;True;4;True;48171.56500477668
28;dec;True;True;5;False;43606.12359110816
28;dec;True;True;5;True;48171.56500477668
28;dec;True;True;6;False;43606.12359110816
28;dec;True;True;6;True;48171.56500477668
28;dec;True;True;7;False;43606.12359110816
28;dec;True;True;7;True;48171.56500477668
28;des;False;False;0;False;21830.736437944237
28;des;False;False;0;True;25320.287716872073
28;des;False;False;1;False;23326.545160628473
28;des;False;False;1;True;27037.10798155635
28;des;False;False;2;False;24508.418759573156
28;des;False;False;2;True;28385.782551707616
28;des;False;False;3;False;16928.083767238935
28;des;False;False;3;True;20101.888346235068
28;des;False;False;4;False;16928.083767238935
28;des;False;False;4;True;20101.888346235068
28;des;False;False;5;False;16928.083767238935
28;des;False;False;5;True;20101.888346235068
28;des;False;False;6;False;16928.083767238935
28;des;False;False;6;True;20101.888346235068
28;des;False;False;7;False;16928.083767238935
28;des;False;False;7;True;20101.888346235068
28;des;False;True;0;False;37016.13071686161
28;des;False;True;0;True;41156.037679346795
28;des;False;True;1;False;39450.528435164255
28;des;False;True;1;True;43833.37645758357
28;des;False;True;2;False;41330.16119385104
28;des;False;True;2;True;45887.55991542593
28;des;False;True;3;False;31432.842038305105
28;des;False;True;3;True;35781.207556337606
28;des;False;True;4;False;31432.842038305105
28;des;False;True;4;True;35781.207556337606
28;des;False;True;5;False;31432.842038305105
28;des;False;True;5;True;35781.207556337606
28;des;False;True;6;False;31432.842038305105
28;des;False;True;6;True;35781.207556337606
28;des;False;True;7;False;31432.842038305105
28;des;False;True;7;True;35781.207556337606
28;des;True;False;0;False;24380.824919641676
28;des;True;False;0;True;28221.083799969365
28;des;True;False;1;False;28773.278670767875
28;des;True;False;1;True;32655.891198112215
28;des;True;False;2;False;27392.1594483791
28;des;True;False;2;True;31239.93348197122
28;des;True;False;3;False;32574.242869328205
28;des;True;False;3;True;37252.9071993702
28;des;True;False;4;False;32574.242869328205
28;des;True;False;4;True;37252.9071993702
28;des;True;False;5;False;32574.242869328205
28;des;True;False;5;True;37252.9071993702
28;des;True;False;6;False;32574.242869328205
28;des;True;False;6;True;37252.9071993702
28;des;True;False;7;False;32574.242869328205
28;des;True;False;7;True;37252.9071993702
28;des;True;True;0;False;33393.66012158899
28;des;True;True;0;True;37337.63014054174
28;des;True;True;1;False;37964.21808397199
28;des;True;True;1;True;41620.19227244411
28;des;True;True;2;False;36476.9455835816
28;des;True;True;2;True;40184.60733153077
28;des;True;True;3;False;43606.12359110816
28;des;True;True;3;True;48171.56500477668
28;des;True;True;4;False;43606.12359110816
28;des;True;True;4;True;48171.56500477668
28;des;True;True;5;False;43606.12359110816
28;des;True;True;5;True;48171.56500477668
28;des;True;True;6;False;43606.12359110816
28;des;True;True;6;True;48171.56500477668
28;des;True;True;7;False;43606.12359110816
28;des;True;True;7;True;48171.56500477668
28;none;False;False;0;False;24056.37575087726
28;none;False;False;0;True;27187.181955472526
28;none;False;False;1;False;21459.31100364213
28;none;False;False;1;True;24560.960261583168
28;none;False;False;2;False;22660.841845318882
28;none;False;False;2;True;25943.360897241586
28;none;False;False;3;False;19361.375128341202
28;none;False;False;3;True;22387.653151646675
28;none;False;False;4;False;19361.375128341202
28;none;False;False;4;True;22387.653151646675
28;none;False;False;5;False;19361.375128341202
28;none;False;False;5;True;22387.653151646675
28;none;False;False;6;False;19361.375128341202
28;none;False;False;6;True;22387.653151646675
28;none;False;False;7;False;19361.375128341202
28;none;False;False;7;True;22387.653151646675
28;none;False;True;0;False;38692.99360770803
28;none;False;True;0;True;42275.41984177106
28;none;False;True;1;False;36522.67095579661
28;none;False;True;1;True;40412.31241112734
28;none;False;True;2;False;38615.49048317987
28;none;False;True;2;True;42739.88560517271
28;none;False;True;3;False;34492.5764174115
28;none;False;True;3;True;38558.453593729595
28;none;False;True;4;False;34492.5764174115
28;none;False;True;4;True;38558.453593729595
28;none;False;True;5;False;34492.5764174115
28;none;False;True;5;True;38558.453593729595
28;none;False;True;6;False;34492.5764174115
28;none;False;True;6;True;38558.453593729595
28;none;False;True;7;False;34492.5764174115
28;none;False;True;7;True;38558.453593729595
28;none;True;False;0;False;24380.824919641676
28;none;True;False;0;True;28221.083799969365
28;none;True;False;1;False;28773.278670767875
28;none;True;False;1;True;32655.891198112215
28;none;True;False;2;False;27392.1594483791
28;none;True;False;2;True;31239.93348197122
28;none;True;False;3;False;32574.242869328205
28;none;True;False;3;True;37252.9071993702
28;none;True;False;4;False;32574.242869328205
28;none;True;False;4;True;37252.9071993702
28;none;True;False;5;False;32574.242869328205
28;none;True;False;5;True;37252.9071993702
28;none;True;False;6;False;32574.242869328205
28;none;True;False;6;True;37252.9071993702
28;none;True;False;7;False;32574.242869328205
28;none;True;False;7;True;37252.9071993702
28;none;True;True;0;False;33393.66012158899
28;none;True;True;0;True;37337.63014054174
28;none;True;True;1;False;37964.21808397199
28;none;True;True;1;True;41620.19227244411
28;none;True;True;2;False;36476.9455835816
28;none;True;True;2;True;40184.60733153077
28;none;True;True;3;False;43606.12359110816
28;none;True;True;3;True;48171.56500477668
28;none;True;True;4;False;43606.12359110816
28;none;True;True;4;True;48171.56500477668
28;none;True;True;5;False;43606.12359110816
28;none;True;True;5;True;48171.56500477668
28;none;True;True;6;False;43606.12359110816
28;none;True;True;6;True;48171.56500477668
28;none;True;True;7;False;43606.12359110816
28;none;True;True;7;True;48171.56500477668
28;uni;False;False;0;False;43070.45303763933
28;uni;False;False;0;True;51420.1373355033
28;uni;False;False;1;False;40071.02586841858
28;uni;False;False;1;True;48588.80341317164
28;uni;False;False;2;False;34533.69169432142
28;uni;False;False;2;True;42438.39274974095
28;uni;False;False;3;False;35105.52331266059
28;uni;False;False;3;True;43186.9868544978
28;uni;False;False;4;False;35105.52331266059
28;uni;False;False;4;True;43186.9868544978
28;uni;False;False;5;False;35105.52331266059
28;uni;False;False;5;True;43186.9868544978
28;uni;False;False;6;False;35105.52331266059
28;uni;False;False;6;True;43186.9868544978
28;uni;False;False;7;False;35105.52331266059
28;uni;False;False;7;True;43186.9868544978
28;uni;False;True;0;False;63433.696875220434
28;uni;False;True;0;True;73106.29070512563
28;uni;False;True;1;False;61152.30267197965
28;uni;False;True;1;True;71581.28525648573
28;uni;False;True;2;False;54339.20608871299
28;uni;False;True;2;True;64462.94514493838
28;uni;False;True;3;False;55373.409188806516
28;uni;False;True;3;True;65759.67376039007
28;uni;False;True;4;False;55373.409188806516
28;uni;False;True;4;True;65759.67376039007
28;uni;False;True;5;False;55373.409188806516
28;uni;False;True;5;True;65759.67376039007
28;uni;False;True;6;False;55373.409188806516
28;uni;False;True;6;True;65759.67376039007
28;uni;False;True;7;False;55373.409188806516
28;uni;False;True;7;True;65759.67376039007
28;uni;True;False;0;False;24380.824919641676
28;uni;True;False;0;True;28221.083799969365
28;uni;True;False;1;False;28773.278670767875
28;uni;True;False;1;True;32655.891198112215
28;uni;True;False;2;False;27392.1594483791
28;uni;True;False;2;True;31239.93348197122
28;uni;True;False;3;False;32574.242869328205
28;uni;True;False;3;True;37252.9071993702
28;uni;True;False;4;False;32574.242869328205
28;uni;True;False;4;True;37252.9071993702
28;uni;True;False;5;False;32574.242869328205
28;uni;True;False;5;True;37252.9071993702
28;uni;True;False;6;False;32574.242869328205
28;uni;True;False;6;True;37252.9071993702
28;uni;True;False;7;False;32574.242869328205
28;uni;True;False;7;True;37252.9071993702
28;uni;True;True;0;False;33393.66012158899
28;uni;True;True;0;True;37337.63014054174
28;uni;True;True;1;False;37964.21808397199
28;uni;True;True;1;True;41620.19227244411
28;uni;True;True;2;False;36476.9455835816
28;uni;True;True;2;True;40184.60733153077
28;uni;True;True;3;False;43606.12359110816
28;uni;True;True;3;True;48171.56500477668
28;uni;True;True;4;False;43606.12359110816
28;uni;True;True;4;True;48171.56500477668
28;uni;True;True;5;False;43606.12359110816
28;uni;True;True;5;True;48171.56500477668
28;uni;True;True;6;False;43606.12359110816
28;uni;True;True;6;True;48171.56500477668
28;uni;True;True;7;False;43606.12359110816
28;uni;True;True;7;True;48171.56500477668
29;dec;False;False;0;False;35943.85035817946
29;dec;False;False;0;True;37709.25436824528
29;dec;False;False;1;False;36848.114427731474
29;dec;False;False;1;True;38685.0251537567
29;dec;False;False;2;False;34678.19282119783
29;dec;False;False;2;True;36408.95042753249
29;dec;False;False;3;False;34065.774538577316
29;dec;False;False;3;True;35794.136151890474
29;dec;False;False;4;False;34065.774538577316
29;dec;False;False;4;True;35794.136151890474
29;dec;False;False;5;False;34065.774538577316
29;dec;False;False;5;True;35794.136151890474
29;dec;False;False;6;False;34065.774538577316
29;dec;False;False;6;True;35794.136151890474
29;dec;False;False;7;False;34065.774538577316
29;dec;False;False;7;True;35794.136151890474
29;dec;False;True;0;False;50702.66564238577
29;dec;False;True;0;True;52993.89414271501
29;dec;False;True;1;False;52904.69779437773
29;dec;False;True;1;True;55334.18860063994
29;dec;False;True;2;False;49858.919634723476
29;dec;False;True;2;True;52151.43464702875
29;dec;False;True;3;False;49960.508077821694
29;dec;False;True;3;True;52298.8522620245
29;dec;False;True;4;False;49960.508077821694
29;dec;False;True;4;True;52298.8522620245
29;dec;False;True;5;False;49960.508077821694
29;dec;False;True;5;True;52298.8522620245
29;dec;False;True;6;False;49960.508077821694
29;dec;False;True;6;True;52298.8522620245
29;dec;False;True;7;False;49960.508077821694
29;dec;False;True;7;True;52298.8522620245
29;dec;True;False;0;False;25918.16808190507
29;dec;True;False;0;True;29783.256029644297
29;dec;True;False;1;False;30348.587883723205
29;dec;True;False;1;True;34194.2637393842
29;dec;True;False;2;False;28947.861816363944
29;dec;True;False;2;True;32775.015115996335
29;dec;True;False;3;False;34462.225552562806
29;dec;True;False;3;True;39126.566742873656
29;dec;True;False;4;False;34462.225552562806
29;dec;True;False;4;True;39126.566742873656
29;dec;True;False;5;False;34462.225552562806
29;dec;True;False;5;True;39126.566742873656
29;dec;True;False;6;False;34462.225552562806
29;dec;True;False;6;True;39126.566742873656
29;dec;True;False;7;False;34462.225552562806
29;dec;True;False;7;True;39126.566742873656
29;dec;True;True;0;False;35012.92184120071
29;dec;True;True;0;True;38864.551598892576
29;dec;True;True;1;False;39494.08179739644
29;dec;True;True;1;True;42983.74234833698
29;dec;True;True;2;False;38020.43755597963
29;dec;True;True;2;True;41581.57685350536
29;dec;True;True;3;False;45501.41444959248
29;dec;True;True;3;True;49901.17274334091
29;dec;True;True;4;False;45501.41444959248
29;dec;True;True;4;True;49901.17274334091
29;dec;True;True;5;False;45501.41444959248
29;dec;True;True;5;True;49901.17274334091
29;dec;True;True;6;False;45501.41444959248
29;dec;True;True;6;True;49901.17274334091
29;dec;True;True;7;False;45501.41444959248
29;dec;True;True;7;True;49901.17274334091
29;des;False;False;0;False;23030.363563916402
29;des;False;False;0;True;26611.116797843162
29;des;False;False;1;False;24602.706045030613
29;des;False;False;1;True;28408.92166925913
29;des;False;False;2;False;25842.597640120504
29;des;False;False;2;True;29818.36334817185
29;des;False;False;3;False;18003.6419735369
29;des;False;False;3;True;21298.62083460229
29;des;False;False;4;False;18003.6419735369
29;des;False;False;4;True;21298.62083460229
29;des;False;False;5;False;18003.6419735369
29;des;False;False;5;True;21298.62083460229
29;des;False;False;6;False;18003.6419735369
29;des;False;False;6;True;21298.62083460229
29;des;False;False;7;False;18003.6419735369
29;des;False;False;7;True;21298.62083460229
29;des;False;True;0;False;38486.26531389295
29;des;False;True;0;True;42629.5121668122
29;des;False;True;1;False;41007.90881743325
29;des;False;True;1;True;45392.25738189236
29;des;False;True;2;False;42950.70675192127
29;des;False;True;2;True;47507.287818043354
29;des;False;True;3;False;32947.20364605125
29;des;False;True;3;True;37363.8793255427
29;des;False;True;4;False;32947.20364605125
29;des;False;True;4;True;37363.8793255427
29;des;False;True;5;False;32947.20364605125
29;des;False;True;5;True;37363.8793255427
29;des;False;True;6;False;32947.20364605125
29;des;False;True;6;True;37363.8793255427
29;des;False;True;7;False;32947.20364605125
29;des;False;True;7;True;37363.8793255427
29;des;True;False;0;False;25918.16808190507
29;des;True;False;0;True;29783.256029644297
29;des;True;False;1;False;30348.587883723205
29;des;True;False;1;True;34194.2637393842
29;des;True;False;2;False;28947.861816363944
29;des;True;False;2;True;32775.015115996335
29;des;True;False;3;False;34462.225552562806
29;des;True;False;3;True;39126.566742873656
29;des;True;False;4;False;34462.225552562806
29;des;True;False;4;True;39126.566742873656
29;des;True;False;5;False;34462.225552562806
29;des;True;False;5;True;39126.566742873656
29;des;True;False;6;False;34462.225552562806
29;des;True;False;6;True;39126.566742873656
29;des;True;False;7;False;34462.225552562806
29;des;True;False;7;True;39126.566742873656
29;des;True;True;0;False;35012.92184120071
29;des;True;True;0;True;38864.551598892576
29;des;True;True;1;False;39494.08179739644
29;des;True;True;1;True;42983.74234833698
29;des;True;True;2;False;38020.43755597963
29;des;True;True;2;True;41581.57685350536
29;des;True;True;3;False;45501.41444959248
29;des;True;True;3;True;49901.17274334091
29;des;True;True;4;False;45501.41444959248
29;des;True;True;4;True;49901.17274334091
29;des;True;True;5;False;45501.41444959248
29;des;True;True;5;True;49901.17274334091
29;des;True;True;6;False;45501.41444959248
29;des;True;True;6;True;49901.17274334091
29;des;True;True;7;False;45501.41444959248
29;des;True;True;7;True;49901.17274334091
29;none;False;False;0;False;24813.320207361
29;none;False;False;0;True;27972.915400503694
29;none;False;False;1;False;22226.86948821354
29;none;False;False;1;True;25376.20795638214
29;none;False;False;2;False;23473.521521711795
29;none;False;False;2;True;26806.943678535383
29;none;False;False;3;False;20121.49502174628
29;none;False;False;3;True;23208.735151420962
29;none;False;False;4;False;20121.49502174628
29;none;False;False;4;True;23208.735151420962
29;none;False;False;5;False;20121.49502174628
29;none;False;False;5;True;23208.735151420962
29;none;False;False;6;False;20121.49502174628
29;none;False;False;6;True;23208.735151420962
29;none;False;False;7;False;20121.49502174628
29;none;False;False;7;True;23208.735151420962
29;none;False;True;0;False;39469.20265699944
29;none;False;True;0;True;43016.275748521286
29;none;False;True;1;False;37410.74838679282
29;none;False;True;1;True;41292.048042960254
29;none;False;True;2;False;39558.07081411327
29;none;False;True;2;True;43674.280618001496
29;none;False;True;3;False;35450.39031525071
29;none;False;True;3;True;39530.64046945531
29;none;False;True;4;False;35450.39031525071
29;none;False;True;4;True;39530.64046945531
29;none;False;True;5;False;35450.39031525071
29;none;False;True;5;True;39530.64046945531
29;none;False;True;6;False;35450.39031525071
29;none;False;True;6;True;39530.64046945531
29;none;False;True;7;False;35450.39031525071
29;none;False;True;7;True;39530.64046945531
29;none;True;False;0;False;25918.16808190507
29;none;True;False;0;True;29783.256029644297
29;none;True;False;1;False;30348.587883723205
29;none;True;False;1;True;34194.2637393842
29;none;True;False;2;False;28947.861816363944
29;none;True;False;2;True;32775.015115996335
29;none;True;False;3;False;34462.225552562806
29;none;True;False;3;True;39126.566742873656
29;none;True;False;4;False;34462.225552562806
29;none;True;False;4;True;39126.566742873656
29;none;True;False;5;False;34462.225552562806
29;none;True;False;5;True;39126.566742873656
29;none;True;False;6;False;34462.225552562806
29;none;True;False;6;True;39126.566742873656
29;none;True;False;7;False;34462.225552562806
29;none;True;False;7;True;39126.566742873656
29;none;True;True;0;False;35012.92184120071
29;none;True;True;0;True;38864.551598892576
29;none;True;True;1;False;39494.08179739644
29;none;True;True;1;True;42983.74234833698
29;none;True;True;2;False;38020.43755597963
29;none;True;True;2;True;41581.57685350536
29;none;True;True;3;False;45501.41444959248
29;none;True;True;3;True;49901.17274334091
29;none;True;True;4;False;45501.41444959248
29;none;True;True;4;True;49901.17274334091
29;none;True;True;5;False;45501.41444959248
29;none;True;True;5;True;49901.17274334091
29;none;True;True;6;False;45501.41444959248
29;none;True;True;6;True;49901.17274334091
29;none;True;True;7;False;45501.41444959248
29;none;True;True;7;True;49901.17274334091
29;uni;False;False;0;False;45133.46769809007
29;uni;False;False;0;True;53620.58913806422
29;uni;False;False;1;False;42197.587820355875
29;uni;False;False;1;True;50918.13111100184
29;uni;False;False;2;False;36520.76583255251
29;uni;False;False;2;True;44661.66223112615
29;uni;False;False;3;False;37137.99533031159
29;uni;False;False;3;True;45464.76983863527
29;uni;False;False;4;False;37137.99533031159
29;uni;False;False;4;True;45464.76983863527
29;uni;False;False;5;False;37137.99533031159
29;uni;False;False;5;True;45464.76983863527
29;uni;False;False;6;False;37137.99533031159
29;uni;False;False;6;True;45464.76983863527
29;uni;False;False;7;False;37137.99533031159
29;uni;False;False;7;True;45464.76983863527
29;uni;False;True;0;False;65733.79967471017
29;uni;False;True;0;True;75388.05694712223
29;uni;False;True;1;False;63682.401324497645
29;uni;False;True;1;True;74179.72088155802
29;uni;False;True;2;False;56827.638528521165
29;uni;False;True;2;True;67086.56419115762
29;uni;False;True;3;False;57928.691716810325
29;uni;False;True;3;True;68459.10137871071
29;uni;False;True;4;False;57928.691716810325
29;uni;False;True;4;True;68459.10137871071
29;uni;False;True;5;False;57928.691716810325
29;uni;False;True;5;True;68459.10137871071
29;uni;False;True;6;False;57928.691716810325
29;uni;False;True;6;True;68459.10137871071
29;uni;False;True;7;False;57928.691716810325
29;uni;False;True;7;True;68459.10137871071
29;uni;True;False;0;False;25918.16808190507
29;uni;True;False;0;True;29783.256029644297
29;uni;True;False;1;False;30348.587883723205
29;uni;True;False;1;True;34194.2637393842
29;uni;True;False;2;False;28947.861816363944
29;uni;True;False;2;True;32775.015115996335
29;uni;True;False;3;False;34462.225552562806
29;uni;True;False;3;True;39126.566742873656
29;uni;True;False;4;False;34462.225552562806
29;uni;True;False;4;True;39126.566742873656
29;uni;True;False;5;False;34462.225552562806
29;uni;True;False;5;True;39126.566742873656
29;uni;True;False;6;False;34462.225552562806
29;uni;True;False;6;True;39126.566742873656
29;uni;True;False;7;False;34462.225552562806
29;uni;True;False;7;True;39126.566742873656
29;uni;True;True;0;False;35012.92184120071
29;uni;True;True;0;True;38864.551598892576
29;uni;True;True;1;False;39494.08179739644
29;uni;True;True;1;True;42983.74234833698
29;uni;True;True;2;False;38020.43755597963
29;uni;True;True;2;True;41581.57685350536
29;uni;True;True;3;False;45501.41444959248
29;uni;True;True;3;True;49901.17274334091
29;uni;True;True;4;False;45501.41444959248
29;uni;True;True;4;True;49901.17274334091
29;uni;True;True;5;False;45501.41444959248
29;uni;True;True;5;True;49901.17274334091
29;uni;True;True;6;False;45501.41444959248
29;uni;True;True;6;True;49901.17274334091
29;uni;True;True;7;False;45501.41444959248
29;uni;True;True;7;True;49901.17274334091
30;dec;False;False;0;False;36759.37195016952
30;dec;False;False;0;True;38555.80147470364
30;dec;False;False;1;False;37725.75609965435
30;dec;False;False;1;True;39597.144836765554
30;dec;False;False;2;False;35507.25324477747
30;dec;False;False;2;True;37270.660157903774
30;dec;False;False;3;False;34923.469348275765
30;dec;False;False;3;True;36686.75536331429
30;dec;False;False;4;False;34923.469348275765
30;dec;False;False;4;True;36686.75536331429
30;dec;False;False;5;False;34923.469348275765
30;dec;False;False;5;True;36686.75536331429
30;dec;False;False;6;False;34923.469348275765
30;dec;False;False;6;True;36686.75536331429
30;dec;False;False;7;False;34923.469348275765
30;dec;False;False;7;True;36686.75536331429
30;dec;False;True;0;False;51547.76171107209
30;dec;False;True;0;True;53864.56522803384
30;dec;False;True;1;False;53845.87713380827
30;dec;False;True;1;True;56305.40272574329
30;dec;False;True;2;False;50750.347335344304
30;dec;False;True;2;True;53071.42151347711
30;dec;False;True;3;False;50916.84599362038
30;dec;False;True;3;True;53287.47116537275
30;dec;False;True;4;False;50916.84599362038
30;dec;False;True;4;True;53287.47116537275
30;dec;False;True;5;False;50916.84599362038
30;dec;False;True;5;True;53287.47116537275
30;dec;False;True;6;False;50916.84599362038
30;dec;False;True;6;True;53287.47116537275
30;dec;False;True;7;False;50916.84599362038
30;dec;False;True;7;True;53287.47116537275
30;dec;True;False;0;False;27472.778371872642
30;dec;True;False;0;True;31341.013456724024
30;dec;True;False;1;False;31917.58318806916
30;dec;True;False;1;True;35701.572735235364
30;dec;True;False;2;False;30503.458669903583
30;dec;True;False;2;True;34286.09903786894
30;dec;True;False;3;False;36354.20780916321
30;dec;True;False;3;True;40975.63443484937
30;dec;True;False;4;False;36354.20780916321
30;dec;True;False;4;True;40975.63443484937
30;dec;True;False;5;False;36354.20780916321
30;dec;True;False;5;True;40975.63443484937
30;dec;True;False;6;False;36354.20780916321
30;dec;True;False;6;True;40975.63443484937
30;dec;True;False;7;False;36354.20780916321
30;dec;True;False;7;True;40975.63443484937
30;dec;True;True;0;False;36604.54900908078
30;dec;True;True;0;True;40336.93988376848
30;dec;True;True;1;False;40966.79206782574
30;dec;True;True;1;True;44263.600849309085
30;dec;True;True;2;False;39514.64916611038
30;dec;True;True;2;True;42902.69310120888
30;dec;True;True;3;False;47341.79141750035
30;dec;True;True;3;True;51543.40712967241
30;dec;True;True;4;False;47341.79141750035
30;dec;True;True;4;True;51543.40712967241
30;dec;True;True;5;False;47341.79141750035
30;dec;True;True;5;True;51543.40712967241
30;dec;True;True;6;False;47341.79141750035
30;dec;True;True;6;True;51543.40712967241
30;dec;True;True;7;False;47341.79141750035
30;dec;True;True;7;True;51543.40712967241
30;des;False;False;0;False;24203.103918312307
30;des;False;False;0;True;27866.287371787017
30;des;False;False;1;False;25849.866505195485
30;des;False;False;1;True;29742.39349344092
30;des;False;False;2;False;27145.99161777707
30;des;False;False;2;True;31210.382131923354
30;des;False;False;3;False;19066.499113253365
30;des;False;False;3;True;22475.41971572263
30;des;False;False;4;False;19066.499113253365
30;des;False;False;4;True;22475.41971572263
30;des;False;False;5;False;19066.499113253365
30;des;False;False;5;True;22475.41971572263
30;des;False;False;6;False;19066.499113253365
30;des;False;False;6;True;22475.41971572263
30;des;False;False;7;False;19066.499113253365
30;des;False;False;7;True;22475.41971572263
30;des;False;True;0;False;39891.571734457524
30;des;False;True;0;True;44028.25570249125
30;des;False;True;1;False;42496.01014683071
30;des;False;True;1;True;46871.41381422201
30;des;False;True;2;False;44498.45846814482
30;des;False;True;2;True;49043.406463906584
30;des;False;True;3;False;34413.92888615602
30;des;False;True;3;True;38887.80194327273
30;des;False;True;4;False;34413.92888615602
